vgain,channel,led,bias,mean_0,e_mean_0,std_0,e_std_0,gain,e_gain,snr,e_snr,delta_std,e_delta_std,spe_amplitude,e_spe_amplitude,dynamic range
700,15,1200,784,33.298382272774575,0.0,201.00405495416484,0.0,683.2880602027027,0.0,3.3993745069397407,0.0,2458803.255225446,0.0,92.72301236722237,0.956965823747827,176.69831449298073
800,15,1200,784,46.564152053934464,12.056297429369161,191.8639397250259,7.862698662885009,605.2529646068018,18.027427280857065,3.154594685558077,0.15981540092550459,799696.6651076954,1464016.7646619012,81.90151866038961,0.6124530103015575,200.04513063960883
900,15,1200,784,33.49223296675626,8.76942894339408,156.03175712937062,6.233536762371543,509.4809921754938,13.266813132534018,3.2652390868934957,0.15571156648565684,821083.9972376842,898096.8511854693,71.48824082711232,0.5257811629151323,229.18454574400823
1000,15,1200,784,14.406857117894818,7.536084790627562,141.42122045557088,5.471851483564052,445.87504723897655,11.244283589483421,3.152815721732888,0.14561202551983204,760627.4224176668,716148.6380813995,62.117584575037476,0.4488086234088166,263.7578410700802
1100,15,1200,784,19.315064029396723,6.342872976069484,117.92124918468987,4.4203704504357475,381.52633205623056,9.40908628644563,3.2354332632507887,0.14517628151322234,523910.63292314066,492753.68141432764,53.104816318736276,0.46489805126721395,308.5219220355244
1200,15,1200,784,12.668945059266587,0.12495158323563042,108.83675083873801,0.12477071324097722,338.1589649482681,0.21636974569933962,3.107029218919938,0.0040791420973400085,485703.3619115129,10226.154904059067,46.80512743493187,0.4290591853540759,350.04711872170225
1300,15,1200,784,10.028413941073424,8.458347609670648,104.27889388623679,5.502866148746449,291.2993963232331,12.465339847880054,2.7934645781822987,0.1897894388169038,169091.90026976727,558709.8429875576,39.518021362924166,0.3756458175058245,414.59565623322123
1400,15,1200,784,14.824337080866151,5.921590601546249,88.26933164912253,3.8124130171325277,246.5019673723029,8.668282800659295,2.7926116893256583,0.15553679742622298,74988.27848190279,327060.750582367,33.797225604592946,0.2804298187898822,484.7735193321153
1500,15,1200,784,4.821111632930263,6.694441064815712,71.30492759881517,4.224871357174742,209.93047092868687,10.138745872607023,2.94412290984747,0.22504985448906,325092.33950925735,321760.2464470273,30.588042592450858,0.24682347230507473,535.6341436520551
1600,15,1200,784,2.422232461866916,4.390221268513398,63.790832649199416,2.7841529134806606,183.04440450509748,6.740893190376005,2.8694468609886488,0.1638623322130159,166061.63772810006,180725.65252911506,27.08842760924708,0.2817820350693321,604.8339252591779
