Run,SiPMChannel,LED,SiPM,SpeAmpl,SpeCharge,SNR,ThresholdSet,AccWinLow,AccWinUp,BkgTrgRate,ErrBkgTrgRate,BkgTrgRatePreLED,ErrBkgTrgRatePreLED,ThresholdFit,ErrThresholdFit,TauFit,ErrTauFit,MaxEffFit,ErrMaxEffFit,10to90,10to90Fit,fifty
31656,10903,3400,FBK,7.6,194.9,3.7,250,230,253,49023.88198028438,731.6997310490206,62155.07456260519,1102.9005286786467,,,,,,,1.3674613762043135,,
31658,10903,4000,FBK,7.6,194.9,3.7,250,231,251,49452.30316977529,719.8061015977313,64267.20738988397,1098.4643818339584,,,,,,,1.5009999429907026,,
31677,10903,1800,FBK,7.6,194.9,3.7,300,226,252,48434.0408754339,712.9594852671011,51455.65335138795,983.7280396164915,,,,,,,,,
31679,10903,2200,FBK,7.6,194.9,3.7,300,223,255,43831.55841955816,678.5201037180594,50914.77187170606,978.9492263172597,1.4055264698798875,0.010929044216217099,0.4127069474738127,0.007123302051705249,0.9953064894702107,0.0019523146683806947,1.7880850578644376,1.859608460179015,1.1129677514779484
31682,10903,2800,FBK,7.6,194.9,3.7,300,229,252,40867.94667690425,654.66272691468,53033.150417199126,998.318047454967,,,,,,,1.799555783592726,1.799555783592726,1.1929730364986644
31684,10903,3400,FBK,7.6,194.9,3.7,300,229,251,39901.77325878887,647.8892515358477,50522.18828940919,975.9212084262554,,,,,,,1.7967851319765158,,
31686,10903,4000,FBK,7.6,194.9,3.7,300,231,252,39949.1742039636,651.2394445455353,51213.75846587018,987.0726558917013,,,,,,,1.7978997776637526,,
31949,10903,1800,FBK,7.6,194.9,3.7,350,223,255,26415.32797948807,528.8356599322724,27301.35842756318,719.7039059873515,,,,,,,1.691551906960796,,
31950,10903,2200,FBK,7.6,194.9,3.7,350,225,252,22940.002439115913,490.0859712333605,28593.943487560507,732.4560507314771,1.226241722166138,0.015131477532046023,0.16608901526155145,0.012377986866683705,0.9017882039198714,0.005425210245145917,1.713354540790168,1.713354540790168,1.1806613171271232
31951,10903,2800,FBK,7.6,194.9,3.7,350,226,253,21044.12355936746,469.3888989936489,31294.55909943715,766.2505762349771,,,,,,,1.6757411778119722,1.6757411778119722,1.1959154932794156
31952,10903,3400,FBK,7.6,194.9,3.7,350,229,251,18542.623813272075,440.36908191039976,29198.99546459762,739.7486545968945,,,,,,,1.7753815631948058,,
31953,10903,4000,FBK,7.6,194.9,3.7,350,230,252,19391.12131186335,451.3225933610186,28574.65552292749,733.4071131231893,,,,,,,1.497821104840092,,
31961,10903,1800,FBK,7.6,194.9,3.7,400,226,252,21410.60139924815,476.9703042176237,23325.33607525039,666.4381735785827,,,,,,,1.7620340915568988,,
31962,10903,2200,FBK,7.6,194.9,3.7,400,222,254,18866.801310279323,445.9352056558534,22986.551828346932,658.9137028752043,1.3799559805014912,0.010260614922060651,0.13040820133620737,0.0063797784689326315,0.9049703638120494,0.0039184461852430075,1.5344037398096246,1.6738949888832269,1.3591564472200695
31963,10903,2800,FBK,7.6,194.9,3.7,400,226,254,15924.20122596219,410.7505622732709,23352.952344788304,665.8696759730466,1.6297901538693356,0.011495817301371392,0.35356798677377116,0.0076098061294589125,0.9973803924562934,0.0007912172045670407,1.665182144689585,1.665182144689585,1.3750031777537999
31964,10903,3400,FBK,7.6,194.9,3.7,400,229,250,14423.858766358,392.42239749364165,25330.98645442718,696.1584678449626,,,,,,,1.6406033863519571,1.503886437489294,1.356064464954428
31965,10903,4000,FBK,7.6,194.9,3.7,400,229,251,13819.404212062205,380.5107424931169,24614.171454320152,679.8042503184887,,,,,,,1.6553692491876013,,
31973,10903,1800,FBK,7.6,194.9,3.7,450,226,256,18030.87589597328,434.5104749388506,18707.546815776634,592.4739521839961,,,,,,,,,
31974,10903,2200,FBK,7.6,194.9,3.7,450,218,252,16191.644725905826,411.7998852495729,19537.554896587964,605.5428026313456,1.495943046441398,0.007571846310794106,0.09817342815979853,0.0040039056906443285,0.899424605854046,0.0035417949228020995,1.607432643520894,1.747209395131406,1.4988543883157706
31975,10903,2800,FBK,7.6,194.9,3.7,450,224,252,12984.28497562417,372.5031072074339,19763.300011490293,615.2046575590414,1.569179256354259,0.013775686080948701,0.1719842456751196,0.012569126492365829,0.9629553820304186,0.0027253452195206695,,1.6861396727666678,1.4713933118124465
31976,10903,3400,FBK,7.6,194.9,3.7,450,229,252,12589.193691753146,366.17541057538034,19620.567240523724,611.9486789281749,,,,,,,,1.7866050966307536,1.4398669340860815
31977,10903,4000,FBK,7.6,194.9,3.7,450,229,252,11710.851983545981,350.2414886051627,18789.653489507076,593.884146846731,,,,,,,1.7800855139387806,,
31985,10903,1800,FBK,7.6,194.9,3.7,500,227,249,16601.971002756534,417.00860590441044,16968.240858923342,564.3552961323262,,,,,,,1.4588103300837676,,
31986,10903,2200,FBK,7.6,194.9,3.7,500,227,253,13194.809337937246,371.72164174297416,16851.824050442876,562.3526521457626,1.5770219485434456,0.00669949027179928,0.08791709663494907,0.0034148752251885253,0.8983321646420079,0.0034922130664747364,2.1268342739866624,2.268623225585773,1.58951849901637
31987,10903,2800,FBK,7.6,194.9,3.7,500,226,253,11180.03001832811,342.58485972580564,17532.638549230596,574.3006705471895,1.583498764184623,0.009963724093960291,0.12085199302365553,0.007648288705766629,0.9471835787746251,0.00218964506754743,2.0972487315432544,1.8875238583889282,1.5487953136318697
31988,10903,3400,FBK,7.6,194.9,3.7,500,229,252,9487.130137903334,315.0149858242318,19531.396438612934,605.0613830016486,,,,,,,2.1959724075024245,2.1959724075024245,1.5414963314994246
31989,10903,4000,FBK,7.6,194.9,3.7,500,227,251,9489.833267190801,315.2785926642711,18620.016517756587,591.1861156251829,,,,,,,1.787003249529677,1.787003249529677,1.5718826026451016
31997,10903,1800,FBK,7.6,194.9,3.7,550,227,253,14884.439014593654,394.57541408362937,15726.335520149954,542.9333967370287,,,,,,,,,
31998,10903,2200,FBK,7.6,194.9,3.7,550,224,253,12069.447961338707,356.3737422914656,16725.750490270028,561.5957388684353,1.6606600900195954,0.006319960143997938,0.08591637752361757,0.003443488934748974,0.8977799688294691,0.003582624196053541,2.139900803831013,2.068570777036646,1.6727267100392065
31999,10903,2800,FBK,7.6,194.9,3.7,550,222,252,9762.747448501246,319.61800240796157,15769.735608475528,543.7839864991562,1.6814131915591881,0.008163687324047375,0.12156249003471416,0.005851037294816057,0.9416100309356004,0.0021627019012046,2.2297041217718476,2.123527735020807,1.6630816617616075
32000,10903,3400,FBK,7.6,194.9,3.7,550,226,251,8688.773877212894,302.13827141494687,16794.065594758442,562.3069067691409,,,,,,,2.187091727951657,2.0503984949546785,1.6569102926867358
32001,10903,4000,FBK,7.6,194.9,3.7,550,226,251,8522.666355746396,298.7193011817128,17167.62355060227,567.5441278192118,,,,,,,2.1022491306082864,2.1022491306082864,1.6569482440785335
32009,10903,1800,FBK,7.6,194.9,3.7,600,228,259,13948.800013929964,382.0513802955773,14982.748274827483,530.0515310944559,,,,,,,,,
32010,10903,2200,FBK,7.6,194.9,3.7,600,220,255,11673.24943098139,349.4295816142152,14414.245548266168,519.7909887108547,1.8213086859552396,0.005837180698732514,0.09862910163634377,0.0036552701867614418,0.9012092742141311,0.0038206410414081127,2.1883691921783237,2.117776637591926,1.8376878444673643
32011,10903,2800,FBK,7.6,194.9,3.7,600,228,251,9057.578433550218,309.58165750485114,14012.666388562327,515.4642655795892,1.8470871859112747,0.006839959161257014,0.11724026118077469,0.005298530651336779,0.9409057428423453,0.0021529411055494774,2.0819337552020847,2.1860304429621893,1.8460862782780239
32012,10903,3400,FBK,7.6,194.9,3.7,600,225,252,8018.244748220291,292.3953005067976,14769.948028125955,531.2381066362673,,,,,,,2.041641867624419,2.1777513254660468,1.8436134278775294
32013,10903,4000,FBK,7.6,194.9,3.7,600,227,251,7630.804080856382,284.58097180554637,14435.146443514644,523.9626212991977,,,,,,,2.2637660338635324,2.2637660338635324,1.8369599951984041
32021,10903,1800,FBK,7.6,194.9,3.7,650,228,251,12042.5825719745,354.8079916517543,13038.102731257726,494.20800862736195,,,,,,,,,
32022,10903,2200,FBK,7.6,194.9,3.7,650,225,252,10410.329334869548,467.90950705107355,13379.060827617395,710.0868199825421,2.013427706693134,0.007570823773191071,0.09751756819961936,0.005315010117805531,0.89702028237692,0.005863713834648843,2.3845336069779117,3.10711954848637,2.0350999463887325
32023,10903,2800,FBK,7.6,194.9,3.7,650,225,250,7914.943825777543,291.3531084924328,13164.975399753997,503.007853947663,2.0362869713366276,0.005775682977008367,0.1068440373318649,0.004568491617574388,0.9438164537447641,0.002118777266734373,2.005739695570395,2.005739695570395,2.0415055561186213
32024,10903,3400,FBK,7.6,194.9,3.7,650,226,252,6944.387813351166,271.547051870466,13452.829470639723,505.94572440949617,,,,,,,1.9157037797160983,1.9157037797160983,2.0488385861362035
32025,10903,4000,FBK,7.6,194.9,3.7,650,228,251,6693.890603427272,266.0582655147914,13246.162592382036,501.01588275165,,,,,,,2.117803089903642,1.9665314406248104,2.018075258315984
32033,10903,1800,FBK,7.6,194.9,3.7,700,230,251,10085.864254676997,324.67545814717647,11593.497153131555,465.98199373032395,,,,,,,,,
32034,10903,2200,FBK,7.6,194.9,3.7,700,219,253,9396.621657861568,313.74406518745343,11601.276515862586,466.6717812898837,,,,,,,0.564663816202045,0.705829770252556,2.236536847956313
32035,10903,2800,FBK,7.6,194.9,3.7,700,226,250,6827.257885324084,268.82301671228674,11665.402124430955,470.394414553765,2.2456995528812658,0.006444248757541127,0.10471087262859669,0.004501987894835975,0.953016250149459,0.00197901327167721,0.7359940710335793,0.6308520608859252,2.246500289118448
32036,10903,3400,FBK,7.6,194.9,3.7,700,228,250,6009.615384615384,250.8364997384862,10900.562851782364,452.2315494631876,2.2665460751760675,0.01096044065433932,0.1351512595668461,0.008970163160977415,0.9732862831798401,0.001356088325266902,,0.6858765178724178,2.241647213247673
32037,10903,4000,FBK,7.6,194.9,3.7,700,227,251,5903.974652212897,248.82286527596858,10993.347615289209,454.51898456976824,,,,,,,,0.7609554757425445,2.217708825752495
32045,10903,1800,FBK,7.6,194.9,3.7,750,231,252,10861.041615326098,337.11090461944195,11231.530788269705,458.9079070921929,,,,,,,0.6187615301294107,,
32046,10903,2200,FBK,7.6,194.9,3.7,750,220,256,7652.498914622315,283.03789665269386,9323.528308257983,418.21740159846837,2.409572698950353,0.0071426133745324805,0.11066169442854176,0.00388526908738393,0.9381021088480401,0.0037290038105438073,0.4992814548771367,0.6419332991277473,2.4229088254390594
32047,10903,2800,FBK,7.6,194.9,3.7,750,220,250,6254.120361650028,256.39393763728515,9229.610096063288,416.95128312636376,2.4111431640105208,0.00709203799663638,0.10080012121178597,0.003988489983421092,0.9554753824580763,0.0019338055916635621,1.386156775554415,0.4265097770936661,2.4192763594482276
32048,10903,3400,FBK,7.6,194.9,3.7,750,228,251,5036.117852267556,230.8300833015306,9839.981798877598,431.9272618646488,2.414167667325724,0.010125404698745788,0.1204586842370514,0.006379807958057829,0.9719202394936864,0.0013705721883461863,1.6233966136480245,0.5411322045493416,2.3971458324221344
32049,10903,4000,FBK,7.6,194.9,3.7,750,227,251,5449.404092496197,238.74272793263972,9615.384615384615,424.52960162341145,2.416206029371766,0.011813509985356463,0.11143793504103833,0.007768380121045436,0.9791237034952053,0.0011350352928181096,0.30134199874579304,0.45201299811868934,2.3961547818023248
32057,10903,1800,FBK,7.6,194.9,3.7,800,229,253,8812.639992677307,304.4275970772265,9007.990351273933,412.0158885322525,,,,,,,,,
32058,10903,2200,FBK,7.6,194.9,3.7,800,227,253,7485.431187979067,281.71791908716295,9024.927800577596,414.0920868996688,2.5309041689926683,0.006776199616704837,0.08910044879820013,0.0033629215887648334,0.9469553841288241,0.003527328445939615,0.43164426201470807,0.35970355167892354,2.539755123527075
32059,10903,2800,FBK,7.6,194.9,3.7,800,224,250,5868.506180258457,251.37918574011042,8683.23556653288,409.3316501157075,2.5212915827193503,0.006334767061787039,0.07840544226800313,0.003318950413587103,0.9567819302547377,0.0019237392962661026,0.4232552306025936,0.4232552306025936,2.52482289666247
32060,10903,3400,FBK,7.6,194.9,3.7,800,226,251,4610.914899198081,219.5673761522896,8862.32481450948,407.4901291113608,2.5196913095146227,0.00896766096337287,0.09202887656730181,0.005557181137131634,0.9726824977910498,0.0013282493057990563,0.40905900461775335,0.40905900461775335,2.510749439415484
32061,10903,4000,FBK,7.6,194.9,3.7,800,226,252,4475.159934687759,216.3150201588933,8412.966085816002,397.032417096067,2.524374395209873,0.011176782365208027,0.1092436766757267,0.007144925585734825,0.9788998483723489,0.0011435961389781313,0.4497198563365794,0.4497198563365794,2.508045820504448
32069,10903,1800,FBK,7.6,194.9,3.7,850,229,255,7372.8913530730215,277.8762981613517,7863.523759477516,384.1582743498746,,,,,,,,,
32070,10903,2200,FBK,7.6,194.9,3.7,850,225,251,7476.623795606982,281.3864485025916,7685.884540934451,381.91467334987107,,,,,,,0.4175132546605145,0.4175132546605145,2.6287664425145922
32071,10903,2800,FBK,7.6,194.9,3.7,850,225,253,5380.019453480458,237.3024852247214,8177.96451213565,391.6534684664648,2.617637914100594,0.006570894949693429,0.09331933912913501,0.0034410301963866755,0.9609568413612054,0.0018738111254681944,0.42515979704692386,0.42515979704692386,2.622916499287452
32072,10903,3400,FBK,7.6,194.9,3.7,850,224,250,4776.506113927826,224.91688859869492,9147.845891060922,416.672962613402,2.6207820585791075,0.0082378860552339,0.09194849624548536,0.005161277719315814,0.9717949470589852,0.0013627227730500513,0.41187480759363737,0.41187480759363737,2.6169058388307844
32073,10903,4000,FBK,7.6,194.9,3.7,850,224,250,4658.591323297429,222.08962726741083,8177.437103935036,393.89328524317335,2.6113689870899033,0.010041444778452036,0.09015843430821383,0.005875844781211378,0.9761797798352162,0.0012036611453374313,0.45066393022062634,0.45066393022062634,2.602621954899316
32081,10903,1800,FBK,7.6,194.9,3.7,900,228,251,7045.323898140654,271.57727845299274,7203.691892094698,367.61186249700637,,,,,,,,,
32082,10903,2200,FBK,7.6,194.9,3.7,900,225,257,6757.021771312715,266.0574724238146,7434.106780806487,373.5779218692723,2.738765074640143,0.007178174134258475,0.11226436818789524,0.0038321276233678273,0.9549669934234392,0.003679845071852317,0.42499196168975306,0.5666559489196703,2.7490266203351363
32083,10903,2800,FBK,7.6,194.9,3.7,900,226,250,5657.895285541921,247.87689294092155,7803.68193671428,389.6972793076088,2.7452905258539984,0.005936806508134662,0.08626345260927004,0.0036179990556690564,0.9556798511245217,0.002081681885915898,0.42202382988427223,0.4220238298842718,2.750035189916563
32084,10903,3400,FBK,7.6,194.9,3.7,900,224,251,3931.890948418945,202.77179310859688,8020.388276740874,387.68010017197366,2.7547338659553455,0.00804845140091559,0.10653228875026939,0.005354856300182481,0.9745820242247892,0.0013165300665559654,0.5476996750470264,0.41077475628526994,2.760122707894972
32085,10903,4000,FBK,7.6,194.9,3.7,900,228,251,3937.1135928836243,203.85601449757075,7566.013467503973,378.30067337519864,2.755534551082917,0.009390794489626986,0.10116795430844829,0.0064362636485732205,0.9780144410520762,0.001179654127808738,0.4540872242175511,0.4540872242175511,2.758300031963549
32093,10903,1800,FBK,7.6,194.9,3.7,950,233,250,6682.240685991017,265.5952228673819,6696.68192652567,355.9246286978695,,,,,,,,,
32094,10903,2200,FBK,7.6,194.9,3.7,950,227,251,6319.902140391005,258.6563757389652,6222.255947186706,343.5666099380589,2.915021815335782,0.006379060447520901,0.09913983302898069,0.004008015333565082,0.9517652613480958,0.004136106386679772,,0.4912650362009052,2.9250865437414983
32095,10903,2800,FBK,7.6,194.9,3.7,950,225,249,4871.158384510178,225.8945610305635,7302.421625680496,370.2474736871789,2.9393193539113405,0.005558514002680148,0.09920998480242108,0.0037260828119555778,0.9612305338933759,0.0020083399683258896,0.4243717005871974,0.5304646257339964,2.9450988882025446
32096,10903,3400,FBK,7.6,194.9,3.7,950,221,252,4572.862420170588,218.7496751945724,7425.742574257426,373.15760467545005,2.950525998773231,0.006937102056671751,0.11002743890550881,0.004800830519340646,0.974491257341314,0.001321875886251933,0.40866495638789013,0.6811082606464836,2.9559739029291503
32097,10903,4000,FBK,7.6,194.9,3.7,950,227,253,3619.9293289066527,194.89044374129023,7295.427196149217,370.3692013310809,2.938579629286103,0.008266409809215558,0.10875475875360498,0.006391695156791867,0.97730783575673,0.0012022400161970093,0.4534742603044286,0.4534742603044286,2.937279285326664
32105,10903,1800,FBK,7.6,194.9,3.7,1000,230,248,5996.858534551382,251.8443861914,6292.40741442705,345.340721699113,,,,,,,,,
32106,10903,2200,FBK,7.6,194.9,3.7,1000,224,253,5905.923840593061,250.01769260292386,6676.276458538807,355.8467308871429,3.1317058986671595,0.006782707762255535,0.10719419775423647,0.004441338872509491,0.9548742140299075,0.0044382630636521925,,0.4882289493187346,3.136541702195454
32107,10903,2800,FBK,7.6,194.9,3.7,1000,227,253,4874.591878997166,226.29724686137232,6494.973455325879,349.6776162695642,3.1280396285811545,0.005847451485457844,0.10850969850522024,0.004059888677723861,0.9678893702145579,0.001913772877319364,,0.5387378142637251,3.1345760008677885
32108,10903,3400,FBK,7.6,194.9,3.7,1000,222,250,3778.2345243513882,199.9653760015516,6884.387801547565,361.3366500390239,3.153346623326935,0.007096342090505248,0.10852476951462807,0.005038202153316948,0.9742047831143801,0.0013593994437069434,0.5557046918647717,0.5557046918647717,3.15374160538916
32109,10903,4000,FBK,7.6,194.9,3.7,1000,226,249,3879.895989505247,201.43416312482248,7365.067466266867,371.51850827584354,3.1661672595588857,0.008850432093672422,0.12069710318230492,0.006797698432730037,0.9802907076742728,0.0011503037606758193,0.4532881819736607,0.4532881819736607,3.1603114086483615
32117,10903,1800,FBK,7.6,194.9,3.7,1050,231,250,5970.605162848624,250.74184821358352,5925.199079141035,334.3783286158688,,,,,,,,,
32118,10903,2200,FBK,7.6,194.9,3.7,1050,222,253,5805.24501271924,246.4189271779553,5885.660731021556,332.1470505467545,3.316572054775899,0.008195480490307716,0.1188758842068851,0.004726563630996369,0.9672934734471449,0.003982835702058818,0.4239110655036811,0.5652147540049075,3.3243983450294703
32119,10903,2800,FBK,7.6,194.9,3.7,1050,227,251,4540.748101903786,219.22938421198162,5993.702818557718,337.17212614527483,3.3313601482047916,0.006301181772559561,0.10420190086573967,0.0036811102071098167,0.9694744687625597,0.0019082338641281948,0.4240615700359154,0.4240615700359154,3.3365513528655635
32120,10903,3400,FBK,7.6,194.9,3.7,1050,227,249,3858.4099336640234,201.6823180680544,6460.875807609476,349.36415175325743,3.3345785387852023,0.007530990183639119,0.1031945645916197,0.004379094977732742,0.9797378030767059,0.0012219178807514885,0.5421063793398342,0.40657978450487553,3.3340520580222064
32121,10903,4000,FBK,7.6,194.9,3.7,1050,223,249,3618.1762450876463,194.5143599950077,6108.987332283937,338.34551542740024,3.3301217652004853,0.008385367757702822,0.09981917589895696,0.00533470722071331,0.9798508641687366,0.0011496063228267905,0.45073097314862,0.45073097314862,3.325267399005957
32129,10903,1800,FBK,7.6,194.9,3.7,1100,229,246,5529.157355579669,240.85387738609887,5640.370008272543,325.64691426052445,,,,,,,,,
32130,10903,2200,FBK,7.6,194.9,3.7,1100,231,253,4843.793055938275,230.6568121875369,6101.641538400976,346.54995200683004,3.464821193740203,0.008587346532788365,0.09558013949242908,0.0043720073836222145,0.9641834582053918,0.004424633700855218,0.4991920643064782,0.42787891226269537,3.4719167325179128
32131,10903,2800,FBK,7.6,194.9,3.7,1100,229,248,4154.620784344059,211.73908142293345,5530.631188118812,327.0330779178482,3.462501910760438,0.006607736004182296,0.09624980753456105,0.003548462464383194,0.9694261149268999,0.001968566033056951,0.4305560686391905,0.4305560686391905,3.467604861574471
32132,10903,3400,FBK,7.6,194.9,3.7,1100,227,250,3498.1968575718574,191.4128157436566,6437.687687687688,347.6024620392668,3.4655356995353785,0.0073474320504445245,0.08765677352530267,0.004065336090855631,0.9773266511111999,0.0012948466458892471,0.41612998118693234,0.41612998118693234,3.465978406043659
32133,10903,4000,FBK,7.6,194.9,3.7,1100,228,250,3214.684460814274,183.47173301707574,5817.008181340539,330.3838636504355,3.4641498049244293,0.008173149978045302,0.09053053069204219,0.004658264191397553,0.9780311699725867,0.001204244237225538,0.30207262983866423,0.45310894475799657,3.462430492670007
32142,10903,1800,FBK,7.6,194.9,3.7,1150,232,247,5419.145427809352,238.3337434044089,5165.483301401255,311.49036311989556,,,,,,,,,
32143,10903,2200,FBK,7.6,194.9,3.7,1150,226,251,4821.343048713738,227.02817739971718,5229.885057471265,316.5270429474771,3.5769124123529608,0.008667326987280788,0.09464105495710749,0.004362514323604856,0.9685699488570131,0.004357465450163689,0.35965794424491726,0.43158953309390036,3.5838957514995884
32144,10903,2800,FBK,7.6,194.9,3.7,1150,226,249,3846.110812746151,201.86846482473823,5468.215994531784,322.2177175605138,3.5646576227861284,0.0064519701825889175,0.08957086759439341,0.0033662084502233264,0.9713774500205649,0.0018858007100930885,0.424999258879196,0.424999258879196,3.5692614333419814
32145,10903,3400,FBK,7.6,194.9,3.7,1150,223,250,3784.821193723798,199.20111545914727,4809.679479953406,300.6049674970879,3.565393046961648,0.007174094401447784,0.08652115779272211,0.003990313894857864,0.9763347238005016,0.0013425194679728691,0.27568964141155305,0.4135344621173296,3.5657631748044447
32146,10903,4000,FBK,7.6,194.9,3.7,1150,225,250,3620.211443785524,194.62377295484288,5662.429219634755,325.8361869910895,3.570111548348299,0.008534060353543538,0.0939579995889102,0.004648937025041315,0.980035695363089,0.001162511213566142,0.30158645459209943,0.30158645459209943,3.568691852857197
