Module,DAPHNE Channel,Bias [V],Real Bias [V],OV [V],VGain,Baseline,Prepulse ticks,Saturation up,Int low,Int up,Gain,Err Gain,Spe ampl,DR,SNR,Err SNR,RMS,CX,Err CX,Avg #ph cx,Err #ph cx,Avg #ph,Avg #pe,StatLoss [%],CalibrationWFS,TotalWFS,
6,23,0,47.65,5.55,2000,10.4313,132,208.626,134,153,113.053,7.09976,6.94387,2359.49,2.21542,0.186593,3.4771,0.31132,0.129818,1.45741,0.170713,1.58408,1.56438,96.7352,653,20001,,
6,22,0,47.65,5.65,2100,10.2389,132,204.779,134,153,92.0324,0.650272,6.15062,2663.8,2.83123,0.0523917,3.41298,0.162476,0.0155043,1.13567,0.0227926,1.16933,1.37628,16.7842,16644,20001,,
6,23,0,47.65,5.55,2100,10.2389,132,204.779,134,153,93.744,2.45444,6.28803,2605.58,2.55409,0.175172,3.41298,0.154981,0.0613683,1.17073,0.0769561,1.25461,1.48718,86.7657,2647,20001,,
6,22,0,47.65,5.65,2200,8.47776,132,169.555,134,153,76.5438,2.55023,5.12499,3196.88,2.55092,0.0684717,2.82592,0.174557,0.02602,1.18344,0.035545,1.21057,1.43221,24.5338,15094,20001,,
6,23,0,47.65,5.55,2200,8.47776,132,169.555,134,153,87.2659,3.17943,6.18011,2651.08,2.47067,0.16969,2.82592,0.132795,0.0710299,1.1116,0.0924032,1.14984,1.27195,82.6859,3463,20001,,
6,22,0,47.65,5.65,2300,7.65447,132,153.089,134,153,67.483,0.697311,4.67454,3504.94,2.36673,0.0501138,2.55149,0.150202,0.0150192,1.10858,0.023478,1.14955,1.31634,20.559,15889,20001,,
6,23,0,47.65,5.55,2300,7.65447,132,153.089,134,153,74.8094,3.5604,5.94498,2755.94,2.01824,0.174045,2.55149,0.208528,0.0611825,0.946097,0.086769,1.01052,1.23595,86.9257,2615,20001,,
6,22,0,47.65,5.65,2400,7.57221,132,151.444,134,153,59.1026,1.11217,4.09085,4005.03,2.25404,0.0578174,2.52407,0.15315,0.0245144,1.08868,0.0277918,1.12704,1.32304,15.0592,16989,20001,,
6,23,0,47.65,5.55,2400,7.57221,132,151.444,134,153,60.8737,1.56611,4.08895,4006.89,2.25155,0.110511,2.52407,0.220252,0.0427136,1.19241,0.0460527,1.21401,1.46179,45.6827,10864,20001,,
6,23,0,47.65,5.55,2500,7.11226,132,142.245,134,153,48.9391,3.44583,2.75048,5956.79,2.08118,0.147157,2.37075,0.147048,0.118594,1.30781,0.120346,1.36717,1.59139,58.2871,8343,20001,,
