vgain,channel,led,bias,mean_0,e_mean_0,std_0,e_std_0,gain,e_gain,snr,e_snr,delta_std,e_delta_std,spe_amplitude,e_spe_amplitude,dynamic range
600,12,1100,874,35.04238586484761,6.320770373736424,224.22670486667,8.108525426772943,1450.0151761708405,10.079803645333824,6.466737211488929,0.2381328456204581,12434725.1277465,1379233.7702252734,82.18190314950951,0,199.36262573760786
700,12,1100,874,18.159997453759605,5.9506097747656055,207.11694459495146,8.379356911197135,1268.111620872763,9.330903345272986,6.122684087256826,0.2517697308546347,8469607.168921566,1224399.029874965,76.94786220962354,0,212.92339422460165
800,12,1100,874,27.146836426075502,5.148310883030764,184.04975655150147,6.001572151974585,1120.3058534104796,8.08168636224745,6.086972753462955,0.20328560869027287,6957262.243016105,847074.2989327048,65.55810314288757,0,249.9157116289675
900,12,1100,874,32.07661485817089,5.17986327912672,148.07374816336085,5.678556438480527,962.3558944889478,8.160244915660561,6.499166168382788,0.2552597724790995,5122318.287200269,661008.8323054523,59.27256504476728,0,276.4179344630272
1000,12,1100,874,23.37661325256711,4.402117047530261,133.00795184433807,5.736219478688042,813.8326078145107,6.90453689698281,6.11867633874218,0.26893699337851995,3369870.4078794,546625.6630101417,45.129196758582694,0,363.0465680044279
1100,12,1100,874,20.813688780928086,3.801572593148279,116.35061938608139,4.2489736817229655,707.5898711342437,5.849566285098514,6.081530763375465,0.2277090378609468,2525095.112207023,380533.0121373208,37.92832330465697,0,431.9726940839569
1200,12,1100,874,15.92715105259844,3.783886416309158,119.06648756393113,4.547279423769055,632.6916754343015,5.769664263113913,5.313767865156737,0.208643734579031,1578926.6547221993,385573.44423940784,33.534229304278874,0,488.57541502853167
1300,12,1100,874,9.167069521997746,2.9557748906906256,98.60236288448071,3.6105048376943074,546.2051102521185,4.576414037245582,5.539472830808674,0.2080801586997056,1376172.4242369225,258745.46328440867,31.720703489702622,0,516.508090853618
1400,12,1100,874,14.124609966888476,2.216357447368194,81.78946949186832,1.9585060154471137,455.7036110889404,3.4499154235984064,5.5716660582356194,0.13992641614294887,1136409.2754279226,139449.7719588377,27.934504287256512,0,586.5147930143957
1500,12,1100,874,10.48993220091239,2.148399656604864,77.58290878808349,1.9060215012614492,388.52908193591566,3.336851003167042,5.007921048657467,0.13033350625223353,762370.9322107374,125072.3875135597,21.24966817869991,0,771.0238043351131
1600,12,1100,874,9.959024723180075,1.9696451101160073,71.1390462249342,1.8195609300905105,338.7312299323014,3.061739357358737,4.761537410288982,0.12916943140274528,569683.9941424504,107131.21130757882,19.415182649901233,0,843.8756562552012
1700,12,1100,874,6.7409277761,1.8870633322693955,60.04418312081002,1.9205443494523742,297.17645235887056,2.9064479499158713,4.949296283387618,0.16554089605178263,404365.156064951,89931.30588147028,17.89587305750773,0,915.5183403095574
1800,12,1100,874,6.449292836211394,1.8210463520218656,57.26974722144903,1.7445739113916865,247.87416670738745,2.7718628972771326,4.328186847916661,0.14044996239491173,251948.5497375572,79140.89096030402,15.781926950460353,0,1038.1495270780026
1900,12,1100,874,7.636850880969477,1.62036959210562,50.436338452605476,1.473484165755341,212.6547613675798,2.4609878894093886,4.21630054623036,0.1324903472186174,204598.2216914579,61286.00296678092,11.972954784035052,0,1368.4174287408746
2000,12,1100,874,3.8413587913449256,1.6389960127526757,45.3110857138897,1.2983270712260087,182.5501206057387,2.53229778593137,4.028818063606444,0.12825678753979308,159161.62428550038,51723.76231361541,12.34821690367914,0,1326.8312443652007
2100,12,1100,874,4.371033132090844,1.7643167817984755,45.396623588492105,1.6022628568668758,168.46446938561763,2.763226610397345,3.710947116082942,0.14442974052580468,130434.20777112362,59393.53222662743,9.931418303190513,0,1649.7140186650445
2200,12,1100,874,7.0772439348106655,2.060099684466169,43.54088563890253,1.590949860707326,136.54973113650644,3.1205745624907366,3.136126634376568,0.13515851391120182,58962.61475688702,60489.87271553806,8.130959468271442,0,2015.0143490363591
