ConfigNumber,OfflineCh,Integrators,VGain,RMS
16,83,OFF,2793,2.869036127004025
16,84,OFF,2793,2.573032601702493
16,85,OFF,2793,2.533764559348044
16,86,OFF,2793,2.753395098350605
16,87,OFF,2793,2.666578058604217
16,88,OFF,2793,2.74081933542843
16,89,OFF,2793,2.7135865257825063
16,90,OFF,2793,2.6585086435383967
16,91,OFF,2793,2.843504421256042
16,92,OFF,2793,2.7373600942838827
16,93,OFF,2793,2.705634567525689
16,94,OFF,2793,2.4400142645085188
16,95,OFF,2793,2.64296914976696
16,96,OFF,2793,2.594827381378217
16,97,OFF,2793,2.510969511620805
16,98,OFF,2793,2.7432789976821663
16,99,OFF,2793,2.7190005441156697
16,100,OFF,2793,2.7100859846000795
16,101,OFF,2793,2.7079708680407566
16,102,OFF,2793,2.8593239525012053
16,103,OFF,2793,2.9111057111641307
16,104,OFF,2793,2.504309246848277
16,105,OFF,2793,2.416520507529524
16,106,OFF,2793,2.517284437916855
16,107,OFF,2793,2.594899742924764
16,108,OFF,2793,2.673168598441632
16,109,OFF,2793,2.790780812217957
16,110,OFF,2793,2.636281842889011
16,111,OFF,2793,2.6482837717518573
16,112,OFF,2793,2.637335619553643
16,113,OFF,2793,2.6222842998304285
16,114,OFF,2793,2.483733340241631
16,115,OFF,2793,2.470112611033064
16,116,OFF,2793,2.6907537101593832
16,117,OFF,2793,2.4930650398638705
16,118,OFF,2793,2.6098559757253166
16,119,OFF,2793,2.639934233358179
16,120,OFF,2793,2.763666685848188
16,121,OFF,2793,2.589848887189017
16,122,OFF,2793,2.707554268495427
16,123,OFF,2793,2.868386159985296
16,124,OFF,2793,2.7379684002070883
16,125,OFF,2793,2.5084505916698867
16,126,OFF,2793,2.862937459078215
16,127,OFF,2793,2.710366482581977
16,128,OFF,2793,2.762269692874164
16,129,OFF,2793,2.601638915344878
16,130,OFF,2793,2.7246403348774755
16,131,OFF,2793,2.5999018177547577
16,132,OFF,2793,2.753668229213125
16,133,OFF,2793,2.727591223841374
16,134,OFF,2793,2.562212484797818
16,135,OFF,2793,2.484258338243853
16,136,OFF,2793,2.83533638164463
16,137,OFF,2793,2.6278983275139565
16,138,OFF,2793,2.8748105024922714
16,139,OFF,2793,2.6698514855830737
16,140,OFF,2793,2.7005480363626955
16,141,OFF,2793,2.5632087530178462
16,142,OFF,2793,2.7094893985593687
16,143,OFF,2793,2.903456619036477
16,144,OFF,2793,2.606000964733811
16,145,OFF,2793,2.374811283569801
16,146,OFF,2793,2.758547614379909
16,147,OFF,2793,2.802808422161519
16,148,OFF,2793,2.7528178301339006
16,149,OFF,2793,2.6704696102595564
16,150,OFF,2793,2.686527266786599
16,151,OFF,2793,2.6023840622642123
16,152,OFF,2793,2.648938547161553
16,153,OFF,2793,2.7597437873857458
16,154,OFF,2793,2.7379684002070883
16,155,OFF,2793,2.500942742464835
16,156,OFF,2793,2.864141540303912
16,157,OFF,2793,2.699639425349951
16,158,OFF,2793,2.820859231103878
16,159,OFF,2793,2.736681404938597
17,0,OFF,2660,3.4399999160603305
17,1,OFF,2660,3.358952334772858
17,2,OFF,2660,3.050444101765533
17,3,OFF,2660,3.007527040076307
17,4,OFF,2660,3.171538235108441
17,5,OFF,2660,3.351365077188313
17,6,OFF,2660,3.2558674373888854
17,7,OFF,2660,3.4674962171012047
17,8,OFF,2660,3.375162033271787
17,9,OFF,2660,3.2842490846864063
17,10,OFF,2660,3.3287589281309065
17,11,OFF,2660,3.2508293139646005
17,12,OFF,2660,3.0718678382705047
17,13,OFF,2660,3.106175832753937
17,14,OFF,2660,3.171538235108441
17,15,OFF,2660,3.5827291747825853
17,16,OFF,2660,3.358682584354219
17,17,OFF,2660,3.3711707820297407
17,18,OFF,2660,3.39501133534347
17,19,OFF,2660,3.4299843068754003
17,20,OFF,2660,3.42850441785152
17,21,OFF,2660,3.265667782344708
17,22,OFF,2660,2.964753704460308
17,23,OFF,2660,3.108033081077288
17,24,OFF,2660,3.171538235108441
17,25,OFF,2660,3.3520510164023976
17,26,OFF,2660,3.3000200440524408
17,27,OFF,2660,3.2651469595971205
17,28,OFF,2660,3.512347320321352
17,29,OFF,2660,3.2054018417129706
17,30,OFF,2660,3.3232584172749657
17,31,OFF,2660,3.3811671458916748
17,32,OFF,2660,3.0174994090289755
17,33,OFF,2660,2.98499880094102
17,34,OFF,2660,3.171538235108441
17,35,OFF,2660,3.446804928891658
17,36,OFF,2660,3.225925815864964
17,37,OFF,2660,3.192662325204477
17,38,OFF,2660,3.4351247989200706
17,39,OFF,2660,3.262286243732297
17,40,OFF,2660,3.1560388469968137
17,41,OFF,2660,3.148824713356232
17,42,OFF,2660,3.110175270298825
17,43,OFF,2660,3.00246105842446
17,44,OFF,2660,3.153743951532538
17,45,OFF,2660,2.989357654488422
17,46,OFF,2660,3.1709238641525506
17,47,OFF,2660,3.247181609408636
17,48,OFF,2660,3.23756155613954
17,49,OFF,2660,3.223662753214624
17,50,OFF,2660,3.23230210998681
17,51,OFF,2660,3.216174656538365
17,52,OFF,2660,3.286026372294578
17,53,OFF,2660,3.1053059835197963
17,54,OFF,2660,3.0313791814371345
17,55,OFF,2660,2.9666348792883666
17,56,OFF,2660,3.204205104111618
17,57,OFF,2660,3.156160852915133
17,58,OFF,2660,3.195987190002028
17,59,OFF,2660,3.1351001283657784
17,60,OFF,2660,3.6020795585009693
17,61,OFF,2660,3.1558879292320268
17,62,OFF,2660,3.02194736140506
17,63,OFF,2660,3.122858007142683
17,64,OFF,2660,3.398213821013718
17,65,OFF,2660,3.02247416067026
17,66,OFF,2660,3.203791078879552
17,67,OFF,2660,3.2037850139464323
17,68,OFF,2660,3.189987952232777
17,69,OFF,2660,3.049926400827437
17,70,OFF,2660,3.355113086994653
17,71,OFF,2660,3.1482305264776143
17,72,OFF,2660,3.171538235108441
17,73,OFF,2660,3.1096146257005506
17,74,OFF,2660,3.141165751219825
17,75,OFF,2660,3.097768593318176
17,76,OFF,2660,3.249321716024744
17,77,OFF,2660,3.2470069729321875
17,78,OFF,2660,3.2670993539483275
17,79,OFF,2660,3.2779820887125344
17,80,OFF,2660,2.9414818816867245
17,81,OFF,2660,2.7975797658892354
17,82,OFF,2660,3.253228593464756
17,83,OFF,2660,3.355472051926672
17,84,OFF,2660,2.695600675322931
17,85,OFF,2660,2.869619846791218
17,86,OFF,2660,3.152053345415432
17,87,OFF,2660,3.040224353798562
17,88,OFF,2660,3.2501222547649107
17,89,OFF,2660,3.27537697960452
17,90,OFF,2660,2.880599597331475
17,91,OFF,2660,3.100043477109926
17,92,OFF,2660,3.220216780248295
17,93,OFF,2660,3.2562274604244705
17,94,OFF,2660,2.740262358589085
17,95,OFF,2660,2.7618673672734384
17,96,OFF,2660,2.9520393782160155
17,97,OFF,2660,2.825635926473304
17,98,OFF,2660,3.172360453177742
17,99,OFF,2660,3.187105478151389
17,100,OFF,2660,2.921379630166395
17,101,OFF,2660,3.1655585332773706
17,102,OFF,2660,3.2940094578475705
17,103,OFF,2660,3.468705016508839
17,104,OFF,2660,2.776438595211182
17,105,OFF,2660,2.8026264821700715
17,106,OFF,2660,2.914385602189461
17,107,OFF,2660,2.9982383884739563
17,108,OFF,2660,3.114462397899588
17,109,OFF,2660,3.195657787760145
17,110,OFF,2660,2.926546299012748
17,111,OFF,2660,3.0838072290182925
17,112,OFF,2660,3.050616676197758
17,113,OFF,2660,3.119669061987349
17,114,OFF,2660,2.9298036165777064
17,115,OFF,2660,2.7266883540759737
17,116,OFF,2660,3.032615671422005
17,117,OFF,2660,2.8933076816703283
17,118,OFF,2660,3.0714883651541807
17,119,OFF,2660,3.2023460414893634
17,120,OFF,2660,3.241495904387504
17,121,OFF,2660,2.941893521156274
17,122,OFF,2660,3.2004653381407624
17,123,OFF,2660,3.260783833530885
17,124,OFF,2660,3.171538235108441
17,125,OFF,2660,2.804440256713592
17,126,OFF,2660,3.3380322008209937
17,127,OFF,2660,3.080113947470614
17,128,OFF,2660,3.2192716630881897
17,129,OFF,2660,3.034109949940335
17,130,OFF,2660,3.030165754568384
17,131,OFF,2660,2.9222832158062326
17,132,OFF,2660,3.2381652801234395
17,133,OFF,2660,3.1309528693286417
17,134,OFF,2660,2.862371526064684
17,135,OFF,2660,2.8401658669139644
17,136,OFF,2660,3.307941602224937
17,137,OFF,2660,3.062483820536672
17,138,OFF,2660,3.298504167748672
17,139,OFF,2660,3.10415251951588
17,140,OFF,2660,2.9793551532338483
17,141,OFF,2660,2.995795368797151
17,142,OFF,2660,3.1013064996739867
17,143,OFF,2660,3.300124553157293
17,144,OFF,2660,2.941876303272186
17,145,OFF,2660,2.700284760468956
17,146,OFF,2660,3.249569155908205
17,147,OFF,2660,3.184831860067384
17,148,OFF,2660,3.095189088533086
17,149,OFF,2660,3.052493605634281
17,150,OFF,2660,3.0395509074732607
17,151,OFF,2660,2.916605305586685
17,152,OFF,2660,3.0963024242457617
17,153,OFF,2660,3.2478152339930086
17,154,OFF,2660,3.171538235108441
17,155,OFF,2660,2.7926133292764503
17,156,OFF,2660,3.260435642142062
17,157,OFF,2660,3.068954803399133
17,158,OFF,2660,3.268818152767892
17,159,OFF,2660,3.1008548729264
18,0,OFF,2527,4.129907722075618
18,1,OFF,2527,4.155681108100754
18,2,OFF,2527,3.738006006409571
18,3,OFF,2527,3.649208228634397
18,4,OFF,2527,3.7379954730257103
18,5,OFF,2527,4.001036785385233
18,6,OFF,2527,3.89013944702386
18,7,OFF,2527,4.046438769906741
18,8,OFF,2527,3.997062159101038
18,9,OFF,2527,3.9863295330225488
18,10,OFF,2527,4.11804056601996
18,11,OFF,2527,3.891123133329572
18,12,OFF,2527,3.740885417177764
18,13,OFF,2527,3.894980703093063
18,14,OFF,2527,3.7379954730257103
18,15,OFF,2527,4.275099875591246
18,16,OFF,2527,4.072258784843486
18,17,OFF,2527,3.9752581251430894
18,18,OFF,2527,3.987517473445895
18,19,OFF,2527,4.228145443888995
18,20,OFF,2527,4.079961476102936
18,21,OFF,2527,3.876112389041995
18,22,OFF,2527,3.622984616733589
18,23,OFF,2527,3.613519602007493
18,24,OFF,2527,3.7379954730257103
18,25,OFF,2527,4.115370904562741
18,26,OFF,2527,3.972216684670316
18,27,OFF,2527,3.9095304011030896
18,28,OFF,2527,4.312663122349577
18,29,OFF,2527,3.919070820978831
18,30,OFF,2527,3.9264147222020624
18,31,OFF,2527,3.975139104833072
18,32,OFF,2527,3.6733232696825233
18,33,OFF,2527,3.607171443426668
18,34,OFF,2527,3.7379954730257103
18,35,OFF,2527,4.019626875403827
18,36,OFF,2527,3.906600032053592
18,37,OFF,2527,3.7730726401016095
18,38,OFF,2527,4.0474371850729725
18,39,OFF,2527,3.849806689402172
18,40,OFF,2527,3.767122232639581
18,41,OFF,2527,3.8460803959631913
18,42,OFF,2527,3.721940720690799
18,43,OFF,2527,3.675977499967281
18,44,OFF,2527,3.8099363020404815
18,45,OFF,2527,3.785987701506613
18,46,OFF,2527,3.823181963706528
18,47,OFF,2527,3.758237712739163
18,48,OFF,2527,4.059722626469642
18,49,OFF,2527,3.752815980700384
18,50,OFF,2527,3.884500707858714
18,51,OFF,2527,3.902579562537991
18,52,OFF,2527,3.7829192484599705
18,53,OFF,2527,3.8121872737798888
18,54,OFF,2527,3.6828930022509416
18,55,OFF,2527,3.59756507818562
18,56,OFF,2527,3.825924167210504
18,57,OFF,2527,3.783284336510595
18,58,OFF,2527,3.9066280881766646
18,59,OFF,2527,3.701513425517754
18,60,OFF,2527,4.31270152700822
18,61,OFF,2527,3.655285202282296
18,62,OFF,2527,3.578780112394252
18,63,OFF,2527,3.804689880859589
18,64,OFF,2527,3.988532443536735
18,65,OFF,2527,3.641535407513744
18,66,OFF,2527,3.8266842482697694
18,67,OFF,2527,3.806016458208211
18,68,OFF,2527,3.852252009619234
18,69,OFF,2527,3.6686146262037393
18,70,OFF,2527,3.971098332484253
18,71,OFF,2527,3.746627489966884
18,72,OFF,2527,3.7379954730257103
18,73,OFF,2527,3.7133198647762047
18,74,OFF,2527,3.8657684180177534
18,75,OFF,2527,3.7352354890346646
18,76,OFF,2527,3.993003438300132
18,77,OFF,2527,3.814223397838561
18,78,OFF,2527,3.940326848907681
18,79,OFF,2527,3.747039604073848
18,80,OFF,2527,3.46489169490738
18,81,OFF,2527,3.425928103448656
18,82,OFF,2527,3.752804572878464
18,83,OFF,2527,3.897144998098814
18,84,OFF,2527,3.223692118760655
18,85,OFF,2527,3.48497659811649
18,86,OFF,2527,3.885402778230871
18,87,OFF,2527,3.6858993205975694
18,88,OFF,2527,3.790346596239288
18,89,OFF,2527,3.949077910106611
18,90,OFF,2527,3.421805665575992
18,91,OFF,2527,3.83524901103378
18,92,OFF,2527,3.829477884505178
18,93,OFF,2527,3.817425286158357
18,94,OFF,2527,3.283275908777045
18,95,OFF,2527,3.3480323149777345
18,96,OFF,2527,3.6176665592069375
18,97,OFF,2527,3.610635464139131
18,98,OFF,2527,3.809941585247527
18,99,OFF,2527,3.841139895615573
18,100,OFF,2527,3.4985961456735404
18,101,OFF,2527,3.701689578959957
18,102,OFF,2527,3.996095224966836
18,103,OFF,2527,4.033340229111923
18,104,OFF,2527,3.4191401853544816
18,105,OFF,2527,3.3578953766836097
18,106,OFF,2527,3.5460794726199887
18,107,OFF,2527,3.58020534528715
18,108,OFF,2527,3.7160593970514535
18,109,OFF,2527,3.822715683292208
18,110,OFF,2527,3.5475260152139096
18,111,OFF,2527,3.665823013427186
18,112,OFF,2527,3.717697477251781
18,113,OFF,2527,3.698456768405
18,114,OFF,2527,3.605066870137613
18,115,OFF,2527,3.340456683866297
18,116,OFF,2527,3.5277548150943634
18,117,OFF,2527,3.345272028081322
18,118,OFF,2527,3.685130186842856
18,119,OFF,2527,3.743505778737525
18,120,OFF,2527,3.95893389671253
18,121,OFF,2527,3.658774317803757
18,122,OFF,2527,3.780395198793093
18,123,OFF,2527,3.952542298381426
18,124,OFF,2527,3.7379954730257103
18,125,OFF,2527,3.44830697369582
18,126,OFF,2527,4.118385825032269
18,127,OFF,2527,3.784128676376888
18,128,OFF,2527,3.8829633141787214
18,129,OFF,2527,3.675793854276245
18,130,OFF,2527,3.613745031787696
18,131,OFF,2527,3.552187104214991
18,132,OFF,2527,3.870685911629456
18,133,OFF,2527,3.830777008313039
18,134,OFF,2527,3.483177576504591
18,135,OFF,2527,3.4691543666236
18,136,OFF,2527,4.006038481735028
18,137,OFF,2527,3.715692207351967
18,138,OFF,2527,3.992772445793724
18,139,OFF,2527,3.780860535332784
18,140,OFF,2527,3.525441114271744
18,141,OFF,2527,3.5763921284021247
18,142,OFF,2527,3.778247744141582
18,143,OFF,2527,4.070389578029348
18,144,OFF,2527,3.523768161173732
18,145,OFF,2527,3.261781479032421
18,146,OFF,2527,3.981585351124516
18,147,OFF,2527,3.9020623967350128
18,148,OFF,2527,3.759799069818672
18,149,OFF,2527,3.812073020459711
18,150,OFF,2527,3.693854096052851
18,151,OFF,2527,3.565399968786501
18,152,OFF,2527,3.800107339124165
18,153,OFF,2527,3.8675927817857567
18,154,OFF,2527,3.7379954730257103
18,155,OFF,2527,3.3630597117708145
18,156,OFF,2527,3.9104479842865407
18,157,OFF,2527,3.702683182274529
18,158,OFF,2527,3.972126753628388
18,159,OFF,2527,3.687106532292109
19,0,OFF,2394,4.740281855926384
19,1,OFF,2394,4.475423671587374
19,2,OFF,2394,4.331537377531538
19,3,OFF,2394,4.369023059366743
19,4,OFF,2394,4.224245662851658
19,5,OFF,2394,4.600863906750442
19,6,OFF,2394,4.542371599019982
19,7,OFF,2394,4.604275209612456
19,8,OFF,2394,4.624876455301497
19,9,OFF,2394,4.674298578374702
19,10,OFF,2394,4.560418857214486
19,11,OFF,2394,4.377932699770133
19,12,OFF,2394,4.46206121646096
19,13,OFF,2394,4.432644092915094
19,14,OFF,2394,4.224245662851658
19,15,OFF,2394,5.037490488336744
19,16,OFF,2394,4.531102230403124
19,17,OFF,2394,4.544869478103525
19,18,OFF,2394,4.58736387865214
19,19,OFF,2394,4.961743520219255
19,20,OFF,2394,4.670793664387377
19,21,OFF,2394,4.400515111756574
19,22,OFF,2394,4.32089331628562
19,23,OFF,2394,4.234526155606026
19,24,OFF,2394,4.224245662851658
19,25,OFF,2394,4.573732510700816
19,26,OFF,2394,4.557288993101662
19,27,OFF,2394,4.486416885952337
19,28,OFF,2394,4.776571096605829
19,29,OFF,2394,4.574976882855223
19,30,OFF,2394,4.490535047043833
19,31,OFF,2394,4.517976467223733
19,32,OFF,2394,4.244935481807098
19,33,OFF,2394,4.278730908602469
19,34,OFF,2394,4.224245662851658
19,35,OFF,2394,4.668934053340959
19,36,OFF,2394,4.471109920901809
19,37,OFF,2394,4.281686153974286
19,38,OFF,2394,4.56854716116029
19,39,OFF,2394,4.604918929204837
19,40,OFF,2394,4.297812639350227
19,41,OFF,2394,4.516081212006596
19,42,OFF,2394,4.211862352811799
19,43,OFF,2394,4.381811963499295
19,44,OFF,2394,4.403956135851996
19,45,OFF,2394,4.124992544648298
19,46,OFF,2394,4.47973162500996
19,47,OFF,2394,4.302114064422017
19,48,OFF,2394,4.460164774159095
19,49,OFF,2394,4.317208210295066
19,50,OFF,2394,4.496539556086435
19,51,OFF,2394,4.6614482689250405
19,52,OFF,2394,4.465638464573991
19,53,OFF,2394,4.523110888111645
19,54,OFF,2394,4.33391058060342
19,55,OFF,2394,4.183525639253881
19,56,OFF,2394,4.523637486216944
19,57,OFF,2394,4.3213551376187525
19,58,OFF,2394,4.538668196633799
19,59,OFF,2394,4.2903846385423074
19,60,OFF,2394,4.995625718673141
19,61,OFF,2394,4.288723597687714
19,62,OFF,2394,4.1003973398500655
19,63,OFF,2394,4.559203269416849
19,64,OFF,2394,4.653597986351964
19,65,OFF,2394,4.29219920802976
19,66,OFF,2394,4.419811695089206
19,67,OFF,2394,4.390046429448845
19,68,OFF,2394,4.50485800368554
19,69,OFF,2394,4.185722737324976
19,70,OFF,2394,4.83343382680763
19,71,OFF,2394,4.510846101934039
19,72,OFF,2394,4.224245662851658
19,73,OFF,2394,4.436381664042018
19,74,OFF,2394,4.440399589832527
19,75,OFF,2394,4.3579245853054935
19,76,OFF,2394,4.554306487963238
19,77,OFF,2394,4.399467802259616
19,78,OFF,2394,4.582665881072166
19,79,OFF,2394,4.285750801104923
19,80,OFF,2394,4.032168141127228
19,81,OFF,2394,3.925709847084258
19,82,OFF,2394,4.360034214540608
19,83,OFF,2394,4.727859982294137
19,84,OFF,2394,3.8435912033397
19,85,OFF,2394,4.124745198279117
19,86,OFF,2394,4.666019702433569
19,87,OFF,2394,4.40099852523553
19,88,OFF,2394,4.387426204420376
19,89,OFF,2394,4.539947075337023
19,90,OFF,2394,4.027835712417622
19,91,OFF,2394,4.451446606228491
19,92,OFF,2394,4.448429817427576
19,93,OFF,2394,4.549969014775492
19,94,OFF,2394,3.951512700278764
19,95,OFF,2394,3.94938956717187
19,96,OFF,2394,4.26584660924792
19,97,OFF,2394,3.955443650741852
19,98,OFF,2394,4.4314366965965934
19,99,OFF,2394,4.433477695459101
19,100,OFF,2394,4.054755329067966
19,101,OFF,2394,4.353702488565277
19,102,OFF,2394,4.542773866132477
19,103,OFF,2394,4.692816827254372
19,104,OFF,2394,4.033727879627574
19,105,OFF,2394,3.948153053147547
19,106,OFF,2394,4.089640532924286
19,107,OFF,2394,4.084605767582884
19,108,OFF,2394,4.28088415860835
19,109,OFF,2394,4.373134484417724
19,110,OFF,2394,4.021956760970462
19,111,OFF,2394,4.304771582622309
19,112,OFF,2394,4.345384901290292
19,113,OFF,2394,4.254317413902472
19,114,OFF,2394,4.041513784746937
19,115,OFF,2394,3.898691685370786
19,116,OFF,2394,4.2133629739711
19,117,OFF,2394,3.913418986870679
19,118,OFF,2394,4.195581183074588
19,119,OFF,2394,4.320530743781395
19,120,OFF,2394,4.5351196476759865
19,121,OFF,2394,4.141972928325641
19,122,OFF,2394,4.404415291837977
19,123,OFF,2394,4.611935230156568
19,124,OFF,2394,4.224245662851658
19,125,OFF,2394,3.9598519104579215
19,126,OFF,2394,4.671306715174876
19,127,OFF,2394,4.34893839947092
19,128,OFF,2394,4.378283755778031
19,129,OFF,2394,4.321753994449673
19,130,OFF,2394,4.185834601880697
19,131,OFF,2394,4.138089213005275
19,132,OFF,2394,4.476698863786069
19,133,OFF,2394,4.521968622201391
19,134,OFF,2394,4.0550986945012815
19,135,OFF,2394,3.971527289677296
19,136,OFF,2394,4.572188122771079
19,137,OFF,2394,4.294214660831571
19,138,OFF,2394,4.612323371790253
19,139,OFF,2394,4.392532486048665
19,140,OFF,2394,4.066364327322158
19,141,OFF,2394,4.1441746080337145
19,142,OFF,2394,4.374890647019462
19,143,OFF,2394,4.740014277930794
19,144,OFF,2394,4.031702482605069
19,145,OFF,2394,3.8559585946478303
19,146,OFF,2394,4.501798526418308
19,147,OFF,2394,4.514261407364284
19,148,OFF,2394,4.292904034604456
19,149,OFF,2394,4.367873485907411
19,150,OFF,2394,4.257557717894497
19,151,OFF,2394,4.203698585005147
19,152,OFF,2394,4.270629766539861
19,153,OFF,2394,4.501613366050678
19,154,OFF,2394,4.224245662851658
19,155,OFF,2394,3.9335060942651774
19,156,OFF,2394,4.500049122122011
19,157,OFF,2394,4.3949488649326405
19,158,OFF,2394,4.674897991571641
19,159,OFF,2394,4.281911124001421
2,0,ON,2645,3.2525935561269232
2,1,ON,2645,3.024047504347656
2,2,ON,2644,3.030839486187287
2,3,ON,2644,2.9940161992488763
2,4,ON,2449,4.535952521886188
2,5,ON,2658,3.09925122356808
2,6,ON,2658,3.006835937351464
2,7,ON,2662,3.066480521100301
2,8,ON,2662,2.937493123901216
2,9,ON,2662,3.1250172988685776
2,10,ON,2645,3.1411123011139583
2,11,ON,2645,3.070755950905326
2,12,ON,2644,3.114957385651248
2,13,ON,2644,3.086170813548799
2,14,ON,2449,4.2575651797251055
2,15,ON,2658,3.351126836572738
2,16,ON,2658,3.0171501695000638
2,17,ON,2662,3.0017281060476755
2,18,ON,2662,3.071337042216055
2,19,ON,2662,3.2572755889725338
2,20,ON,2645,3.133337602180384
2,21,ON,2645,2.993393061579888
2,22,ON,2644,3.0408850664789178
2,23,ON,2644,3.062668853567482
2,24,ON,2449,4.0044996401718365
2,25,ON,2658,3.1098843398687137
2,26,ON,2658,3.1557864732767937
2,27,ON,2662,2.9714470155786
2,28,ON,2662,3.168477537581972
2,29,ON,2662,2.98404763647967
2,30,ON,2645,3.067306288042051
2,31,ON,2645,3.1081195996377984
2,32,ON,2644,3.0220109183049573
2,33,ON,2644,2.9335290305097512
2,34,ON,2449,3.989208955881928
2,35,ON,2658,3.170261906997837
2,36,ON,2658,3.1204073850737477
2,37,ON,2662,2.8865354044399805
2,38,ON,2662,3.0004728242540883
2,39,ON,2662,3.00288410284576
2,40,ON,2525,3.698395395972928
2,41,ON,2636,3.111924834598016
2,42,ON,2525,3.504355844184942
2,43,ON,2636,3.1097111433183526
2,44,ON,2670,2.9244737810529955
2,45,ON,2544,3.339478216936635
2,46,ON,2544,3.682314710772423
2,47,ON,2572,3.477134458229883
2,48,ON,2670,2.947969499912221
2,49,ON,2572,3.437671787082766
2,50,ON,2525,3.752408714146849
2,51,ON,2636,3.220389179675744
2,52,ON,2525,3.8216479724671735
2,53,ON,2636,3.23202170859969
2,54,ON,2670,2.869296226112401
2,55,ON,2544,3.3387655725623318
2,56,ON,2544,3.636380469662917
2,57,ON,2572,3.4111901219562544
2,58,ON,2670,3.01848230362329
2,59,ON,2572,3.297210020098582
2,60,ON,2525,3.7266906482242654
2,61,ON,2636,3.0213089392919805
2,62,ON,2525,3.429125164963969
2,63,ON,2636,3.1321670915015227
2,64,ON,2670,3.1098221634479257
2,65,ON,2544,3.416898035252296
2,66,ON,2544,3.651648840459367
2,67,ON,2572,3.40549894047174
2,68,ON,2670,3.010266004215594
2,69,ON,2572,3.289456260072216
2,70,ON,2525,3.6266753565142578
2,71,ON,2636,3.0695363432085307
2,72,ON,2525,3.462637646320069
2,73,ON,2636,3.0103442874557844
2,74,ON,2670,2.880472569416348
2,75,ON,2544,3.5590025524483013
2,76,ON,2544,3.6092905270066256
2,77,ON,2572,3.396978594823929
2,78,ON,2670,2.966269969830728
2,79,ON,2572,3.2513700265072187
2,80,ON,2629,3.3406563120341577
2,81,ON,2629,3.3406563120341577
2,82,ON,2616,3.4122073012087863
2,83,ON,2616,3.4122073012087863
2,84,ON,2515,3.507435353542025
2,85,ON,2515,3.507435353542025
2,86,ON,2358,4.210759356926733
2,87,ON,2358,4.210759356926733
2,88,ON,2659,3.175538644708093
2,89,ON,2659,3.175538644708093
2,90,ON,2629,3.3406563120341577
2,91,ON,2629,3.3406563120341577
2,92,ON,2616,3.4122073012087863
2,93,ON,2616,3.4122073012087863
2,94,ON,2515,3.507435353542025
2,95,ON,2515,3.507435353542025
2,96,ON,2358,4.210759356926733
2,97,ON,2358,4.210759356926733
2,98,ON,2659,3.175538644708093
2,99,ON,2659,3.175538644708093
2,100,ON,2629,3.3406563120341577
2,101,ON,2629,3.3406563120341577
2,102,ON,2616,3.4122073012087863
2,103,ON,2616,3.4122073012087863
2,104,ON,2515,3.507435353542025
2,105,ON,2515,3.507435353542025
2,106,ON,2358,4.210759356926733
2,107,ON,2358,4.210759356926733
2,108,ON,2659,3.175538644708093
2,109,ON,2659,3.175538644708093
2,110,ON,2629,3.3406563120341577
2,111,ON,2629,3.3406563120341577
2,112,ON,2616,3.4122073012087863
2,113,ON,2616,3.4122073012087863
2,114,ON,2515,3.507435353542025
2,115,ON,2515,3.507435353542025
2,116,ON,2358,4.210759356926733
2,117,ON,2358,4.210759356926733
2,118,ON,2659,3.175538644708093
2,119,ON,2659,3.175538644708093
2,120,ON,2500,3.574631914374959
2,121,ON,2500,3.574631914374959
2,122,ON,2500,4.050662281536236
2,123,ON,2500,4.050662281536236
2,124,ON,2500,3.574631914374959
2,125,ON,2500,3.574631914374959
2,126,ON,2500,4.050662281536236
2,127,ON,2500,3.574631914374959
2,128,ON,2500,4.050662281536236
2,129,ON,2500,3.574631914374959
2,130,ON,2500,3.574631914374959
2,131,ON,2500,3.574631914374959
2,132,ON,2500,4.050662281536236
2,133,ON,2500,4.050662281536236
2,134,ON,2500,3.574631914374959
2,135,ON,2500,3.574631914374959
2,136,ON,2500,4.050662281536236
2,137,ON,2500,3.574631914374959
2,138,ON,2500,4.050662281536236
2,139,ON,2500,3.574631914374959
2,140,ON,2500,3.574631914374959
2,141,ON,2500,3.574631914374959
2,142,ON,2500,4.050662281536236
2,143,ON,2500,4.050662281536236
2,144,ON,2500,3.574631914374959
2,145,ON,2500,3.574631914374959
2,146,ON,2500,4.050662281536236
2,147,ON,2500,3.574631914374959
2,148,ON,2500,4.050662281536236
2,149,ON,2500,3.574631914374959
2,150,ON,2500,3.574631914374959
2,151,ON,2500,3.574631914374959
2,152,ON,2500,4.050662281536236
2,153,ON,2500,4.050662281536236
2,154,ON,2500,3.574631914374959
2,155,ON,2500,3.574631914374959
2,156,ON,2500,4.050662281536236
2,157,ON,2500,3.574631914374959
2,158,ON,2500,4.050662281536236
2,159,ON,2500,3.574631914374959
20,0,OFF,2261,5.7318660651294335
20,1,OFF,2261,5.326948488194865
20,2,OFF,2261,5.077759162166928
20,3,OFF,2261,5.017919200971133
20,4,OFF,2261,5.18634864745728
20,5,OFF,2261,5.524572751141231
20,6,OFF,2261,5.3922007503584855
20,7,OFF,2261,5.548252522821163
20,8,OFF,2261,5.386715632901936
20,9,OFF,2261,5.66688806074562
20,10,OFF,2261,5.441704188333053
20,11,OFF,2261,5.274309352813111
20,12,OFF,2261,5.21579553829703
20,13,OFF,2261,5.176915313074328
20,14,OFF,2261,5.18634864745728
20,15,OFF,2261,5.99600724245138
