Module,DAPHNE Channel,Bias [V],Real Bias [V],OV [V],VGain,Baseline,Prepulse ticks,Saturation up,Int low,Int up,Gain,Err Gain,Spe ampl,DR,SNR,Err SNR,RMS,CX,Err CX,Avg #ph cx,Err #ph cx,Avg #ph,Avg #pe,StatLoss [%],CalibrationWFS,TotalWFS,
3,13,784,30.3808,3.4808,1300,24.9991,125,499.981,126,150,268.692,2.86428,14.2195,1152.22,3.14948,0.153083,8.33302,0.102282,0.0355986,1.74233,0.0604951,1.80142,1.93286,68.9287,4661,15001,,
3,12,784,30.3808,3.4808,1400,21.6392,125,432.785,126,150,228.959,2.37601,11.6931,1401.17,3.25001,0.121206,7.21308,0.103841,0.0278456,1.639,0.0486508,1.68384,1.84015,66.5556,5017,15001,,
3,13,784,30.3808,3.4808,1400,21.0374,125,420.748,126,150,229.153,2.14902,11.8194,1386.19,3.16917,0.125743,7.01247,0.0605137,0.0282831,1.76101,0.0579294,1.78871,1.94399,68.9221,4662,15001,,
3,12,784,30.3808,3.4808,1500,19.3435,125,386.87,126,150,193.904,2.57145,10.44,1569.35,2.33179,0.0313789,6.44783,0.0964383,0.0199817,1.62261,0.0360911,1.68949,1.81154,58.3161,6253,15001,,
3,13,784,30.3808,3.4808,1500,18.2773,125,365.547,126,150,191.274,3.10243,9.91748,1652.03,3.22212,0.148807,6.09244,0.0871223,0.0358464,1.76994,0.0662627,1.78793,1.96559,66.0023,5100,15001,,
3,12,784,30.3808,3.4808,1600,16.642,125,332.84,126,150,164.88,2.0991,8.71736,1879.47,2.98316,0.109582,5.54733,0.1317,0.030838,1.62349,0.0512515,1.65524,1.87611,62.7558,5587,15001,,
3,13,784,30.3808,3.4808,1600,16.2681,125,325.362,126,150,165.52,3.27527,8.77616,1866.88,2.91262,0.147951,5.42269,0.087562,0.0392917,1.83023,0.0694243,1.88312,1.98769,67.6955,4846,15001,,
3,12,784,30.3808,3.4808,1700,14.5901,125,291.803,126,150,146.208,2.05625,7.29961,2244.5,2.99769,0.137573,4.86338,0.0547376,0.0323336,1.70612,0.061275,1.74157,1.89458,64.1424,5379,15001,,
3,13,784,30.3808,3.4808,1700,14.6149,125,292.299,126,150,143.053,1.91762,7.61838,2150.59,2.71011,0.144996,4.87165,0.138407,0.0407905,1.71225,0.06803,1.73342,1.97079,66.0289,5096,15001,,
3,12,784,30.3808,3.4808,1800,12.9062,125,258.124,126,150,122.015,2.69718,6.30881,2597,2.6836,0.128121,4.30206,0.113876,0.0408514,1.67388,0.0636255,1.71059,1.86888,57.1362,6430,15001,,
3,13,784,30.3808,3.4808,1800,12.9562,125,259.124,126,150,125.03,1.46665,6.36678,2573.36,2.52401,-nan,4.31874,0.0721569,0.0224187,1.73887,0.046046,1.7943,1.90674,55.9763,6604,15001,,
3,13,784,30.3808,3.4808,1900,11.6319,125,232.638,126,150,102.662,3.4548,4.79409,3417.54,2.31873,0.174554,3.87731,0.148177,0.082235,1.87122,0.12391,1.87975,2.0647,56.9095,6464,15001,,
3,12,784,30.3808,3.4808,2000,10.4313,125,208.626,126,150,90.3135,4.03057,3.78564,4327.94,2.63489,0.227143,3.4771,0.0425021,0.0850815,1.91159,0.142376,1.98779,1.99309,49.6167,7558,15001,,
3,12,784,30.3808,3.4808,2100,10.2389,125,204.779,126,150,88.0197,3.69753,4.74185,3455.19,2.1662,0.156334,3.41298,0.0768619,0.0716439,1.50544,0.117163,1.54743,1.66848,39.7707,9035,15001,,
3,12,784,30.3808,3.4808,2200,8.47776,125,169.555,126,150,81.3669,2.72816,5.03496,3254.05,2.05444,0.0943481,2.82592,0.088817,0.0342329,1.22309,0.0528696,1.28527,1.31968,45.9036,8115,15001,,
3,13,784,30.3808,3.4808,2300,7.92142,125,158.428,126,150,59.6375,1.38236,2.91529,5620.03,2.16074,0.355382,2.64047,0.0830851,0.0455618,1.74885,0.0661837,1.79209,1.83696,36.7176,9493,15001,,
3,12,784,30.3808,3.4808,2500,7.11226,125,142.245,126,150,37.3873,6.76691,1.23415,13275.5,2.54181,1.24818,2.37075,2.74763e-10,0.0698527,3.53024,0.373468,4.06976,2.41415,29.5847,10563,15001,,
