Module,DAPHNE Channel,Bias [V],Real Bias [V],OV [V],VGain,Baseline,Prepulse ticks,Saturation up,Int low,Int up,Gain,Err Gain,Spe ampl,DR,SNR,Err SNR,RMS,CX,Err CX,Avg #ph cx,Err #ph cx,Avg #ph,Avg #pe,StatLoss [%],CalibrationWFS,TotalWFS,
2,3,1195,46.5295,4.92953,1000,93.219,121,1864.38,123,144,1075.2,4.85028,66.6629,245.774,6.33583,0.128067,31.073,0.128238,0.0170775,1.32968,0.0240766,1.41011,1.5422,16.8892,16623,20001,,
2,2,1195,46.5295,5.02953,1100,93.219,121,1864.38,123,144,972.384,4.42224,61.1732,267.83,6.59435,0.106267,31.073,0.14709,0.0155315,1.09819,0.0196786,1.17493,1.30578,14.3693,17127,20001,,
2,3,1195,46.5295,4.92953,1100,93.219,121,1864.38,123,144,940.498,4.21958,57.9927,282.518,6.10137,0.118338,31.073,0.149717,0.0172081,1.29157,0.0233664,1.35957,1.51079,15.1292,16975,20001,,
2,2,1195,46.5295,5.02953,1200,93.219,121,1864.38,123,144,851.638,4.48586,53.4476,306.543,6.59864,0.106505,31.073,0.142278,0.0158853,1.06807,0.0198542,1.15512,1.27907,13.3893,17323,20001,,
2,3,1195,46.5295,4.92953,1200,93.219,121,1864.38,123,144,822.977,4.24333,50.9684,321.454,6.16458,0.120712,31.073,0.137119,0.0181716,1.35516,0.0237224,1.43761,1.55361,13.3893,17323,20001,,
2,2,1195,46.5295,5.02953,1300,93.219,121,1864.38,123,144,731.734,3.63653,45.9934,356.225,6.28343,0.100162,31.073,0.15513,0.0154471,1.07215,0.0189588,1.15614,1.26947,11.4644,17708,20001,,
2,3,1195,46.5295,4.92953,1300,93.219,121,1864.38,123,144,714.446,3.20946,44.3027,369.819,5.57565,0.106381,31.073,0.121821,0.0170414,1.32188,0.0231353,1.39659,1.5278,11.1944,17762,20001,,
2,2,1195,46.5295,5.02953,1500,20.8734,121,417.467,123,144,534.911,2.67081,33.6802,486.458,7.52092,0.138759,6.95779,0.142842,0.0179999,1.04424,0.021612,1.11451,1.25675,42.3929,11522,20001,,
2,3,1195,46.5295,4.92953,1500,20.7757,121,415.514,123,144,519.489,2.38591,32.672,501.469,6.65803,0.159254,6.92524,0.155232,0.0194893,1.23934,0.027759,1.28498,1.49078,43.7978,11241,20001,,
2,2,1195,46.5295,5.02953,1600,18.7177,121,374.354,123,144,468.648,2.15689,29.0296,564.389,6.81906,0.134207,6.23923,0.142559,0.0172308,1.0437,0.0221096,1.11489,1.25959,41.2579,11749,20001,,
2,3,1195,46.5295,4.92953,1600,18.1399,121,362.797,123,144,453.123,2.26661,28.149,582.046,6.3439,0.150505,6.04662,0.141684,0.0203237,1.27097,0.0282412,1.31891,1.52773,45.8827,10824,20001,,
2,2,1195,46.5295,5.02953,1700,16.0345,121,320.689,123,144,407.858,2.10761,25.2632,648.533,6.6634,0.128794,5.34482,0.144036,0.0178619,1.02056,0.0222332,1.0871,1.25446,43.6528,11270,20001,,
2,3,1195,46.5295,4.92953,1700,16.1745,121,323.491,123,144,395.561,1.89375,24.6208,665.454,5.84896,0.136979,5.39151,0.168245,0.0197787,1.22907,0.0275291,1.27123,1.50374,44.8678,11027,20001,,
2,2,1195,46.5295,5.02953,1800,13.7254,121,274.507,123,144,344.51,1.59301,21.5607,759.9,6.21651,0.122277,4.57512,0.151163,0.0170681,1.0177,0.0224474,1.07205,1.26274,44.4278,11115,20001,,
2,3,1195,46.5295,4.92953,1800,14.1445,121,282.889,123,144,329.665,1.56014,20.6955,791.671,5.90958,0.137143,4.71482,0.134078,0.0188634,1.2611,0.0269302,1.31797,1.5018,41.4729,11706,20001,,
2,2,1195,46.5295,5.02953,1900,12.1601,121,243.201,123,144,286.374,1.46414,18.0259,908.915,5.92415,0.108199,4.05336,0.150762,0.0167857,1.02129,0.0215346,1.07612,1.26022,40.728,11855,20001,,
2,3,1195,46.5295,4.92953,1900,12.0018,121,240.035,123,144,278.506,1.39879,17.0685,959.899,5.83573,0.121451,4.00059,0.16044,0.0184325,1.27671,0.0256145,1.32103,1.50878,43.2528,11350,20001,,
2,2,1195,46.5295,5.02953,2000,10.7873,121,215.746,123,144,249.435,1.34008,15.4072,1063.4,5.85657,0.101574,3.59577,0.17779,0.0172755,1.04263,0.0208788,1.08847,1.29316,41.4979,11701,20001,,
2,3,1195,46.5295,4.92953,2000,10.789,121,215.78,123,144,245.864,1.23943,15.1323,1082.71,5.24375,0.112702,3.59634,0.131022,0.0189075,1.23672,0.02593,1.28172,1.49445,42.7579,11449,20001,,
2,2,1195,46.5295,5.02953,2100,9.85856,121,197.171,123,144,221.003,1.24884,13.8264,1184.98,5.20536,0.0919486,3.28619,0.144184,0.0174033,1.02161,0.0219076,1.06836,1.25516,42.3879,11523,20001,,
2,3,1195,46.5295,4.92953,2100,9.89398,121,197.88,123,144,215.304,1.16016,13.3812,1224.4,4.85849,0.101767,3.29799,0.1464,0.0189909,1.22915,0.0259277,1.27003,1.488,41.9829,11604,20001,,
2,2,1195,46.5295,5.02953,2200,9.18095,121,183.619,123,144,185.54,1.07847,11.4215,1434.48,4.57847,0.0778469,3.06032,0.149085,0.0169457,1.03127,0.0205686,1.07597,1.24802,36.7482,12651,20001,,
2,3,1195,46.5295,4.92953,2200,8.81907,121,176.381,123,144,181.567,1.08693,11.3019,1449.67,4.48936,0.0869798,2.93969,0.186099,0.0198036,1.22739,0.0246199,1.25356,1.47093,41.4629,11708,20001,,
2,2,1195,46.5295,5.02953,2300,7.93298,121,158.66,123,144,152.383,1.00541,9.35701,1750.99,4.24068,0.0719166,2.64433,0.151524,0.0173751,1.02024,0.0210123,1.06139,1.25667,38.5481,12291,20001,,
2,3,1195,46.5295,4.92953,2300,7.96283,121,159.257,123,144,155.083,1.02272,9.45048,1733.67,4.13447,0.0906336,2.65428,0.150354,0.0215848,1.25298,0.0272919,1.28481,1.48443,42.4379,11513,20001,,
2,2,1195,46.5295,5.02953,2400,7.43959,121,148.792,123,144,133.602,0.930864,8.28853,1976.71,3.79812,0.0672293,2.47986,0.15458,0.0179381,1.01123,0.021456,1.04969,1.24643,37.3881,12523,20001,,
2,3,1195,46.5295,4.92953,2400,7.64209,121,152.842,123,144,132.199,1.00495,8.24244,1987.76,3.64705,0.0776067,2.54736,0.181341,0.0226842,1.23367,0.0277491,1.25491,1.48547,38.0381,12393,20001,,
2,2,1195,46.5295,5.02953,2500,7.05626,121,141.125,123,144,114.367,1.11611,7.1703,2284.98,3.60931,0.0648877,2.35209,0.157886,0.0202974,1.04137,0.0233751,1.08523,1.306,35.9982,12801,20001,,
2,3,1195,46.5295,4.92953,2500,7.5695,121,151.39,123,144,115.097,0.90756,7.49887,2184.86,3.29082,0.0705339,2.52317,0.153481,0.0222044,1.22002,0.0270289,1.26361,1.49183,33.2183,13357,20001,,
2,2,1195,46.5295,5.02953,2600,6.69568,121,133.914,123,144,97.8361,1.2362,6.4324,2547.1,3.06197,0.0596443,2.23189,0.165212,0.0229296,1.02062,0.0262038,1.05698,1.26941,33.2283,13355,20001,,
2,3,1195,46.5295,4.92953,2600,7.10236,121,142.047,123,144,97.5157,1.30388,6.42206,2551.21,2.99265,0.0724971,2.36745,0.14518,0.0270135,1.2455,0.033051,1.2778,1.49746,29.8235,14036,20001,,
2,2,1195,46.5295,5.02953,2700,6.3172,121,126.344,123,144,80.6181,1.78721,5.55027,2951.93,2.57912,0.0657438,2.10573,0.23458,0.0377402,1.00908,0.0378328,1.02742,1.29547,31.5684,13687,20001,,
2,3,1195,46.5295,4.92953,2700,6.40061,121,128.012,123,144,80.672,1.49172,5.40159,3033.18,2.67399,0.0805806,2.13354,0.164385,0.0390824,1.25143,0.0447889,1.27874,1.49296,31.4134,13718,20001,,
2,2,1195,46.5295,5.02953,2800,6.12805,121,122.561,123,144,73.8074,1.70302,5.11953,3200.29,2.43328,0.0666756,2.04268,0.173582,0.0361855,1.04293,0.0397614,1.06807,1.2602,32.0534,13590,20001,,
2,3,1195,46.5295,4.92953,2800,6.15017,121,123.003,123,144,69.205,2.23212,4.90491,3340.32,2.2767,0.0775013,2.05006,0.179721,0.0482586,1.20554,0.0546722,1.22554,1.45138,28.6386,14273,20001,,
