vgain,channel,led,bias,mean_0,e_mean_0,std_0,e_std_0,gain,e_gain,snr,e_snr,delta_std,e_delta_std,spe_amplitude,e_spe_amplitude,dynamic range
500,15,1200,874,39.06102337141536,15.286453427012974,308.7819551353557,19.84372701297906,1904.5161333441363,23.228630075507592,6.1678349452424595,0.40344839913127034,19593599.271390427,4265817.553385339,88.80291411026988,0,184.49844990058972
600,15,1200,874,35.76235782947434,11.231084910352445,289.519817989296,13.142520205864344,1628.3894168103557,16.987319131881716,5.62444888270329,0.2619725208453823,13470117.537509274,2746358.88679021,85.1465753715428,0,192.42112708006536
700,15,1200,874,1.3822423829430224,12.16150986015165,275.1414522550241,10.994902334287502,1427.8918997844116,18.24993861030042,5.189664763639184,0.21773282185345028,9108047.518990815,2422243.508874763,70.64238676881035,0,231.9287434839868
800,15,1200,874,2.5594944251047176,9.77080450663075,236.38804696663266,10.458291110696564,1252.9590936946636,14.669304231530774,5.30043337543004,0.24257400925069617,7408100.2874584645,1832271.4978202758,62.775459828975414,0,260.9937074875491
900,15,1200,874,14.84861068906167,7.94877591415251,193.97865367163658,8.884980568617308,1072.7156636539219,11.972812214417058,5.5300706719503,0.2607104782432501,5733876.023521258,1259353.7457411273,56.167406414924855,0,291.69942224083945
1000,15,1200,874,20.8553184072239,6.553342189015261,167.15120064029787,8.705778151646271,896.3390975621476,9.83320573983372,5.362444865059811,0.2854218907059286,3975374.462123706,1001078.2295898503,49.554961819822395,0,330.6227953432963
1100,15,1200,874,28.633133219633905,5.5959492055736355,144.56841767828803,6.328200412523898,771.9832326933004,8.458777139611124,5.339916180110758,0.24095629099885216,3020713.60156776,667804.4013607523,40.15034105241735,0,408.06627217961227
1200,15,1200,874,1.1405846986934722,5.291886810956715,132.6999875586321,5.9997222970831245,699.0842779804524,7.957145580539364,5.268156318941396,0.24561939112018383,2302287.9691345384,576617.5008173755,35.83176336630581,0,457.24794039599516
1300,15,1200,874,18.00432091545098,5.280088266603055,122.40434942485092,4.870445848590585,595.1120785527555,7.961437649657484,4.861854021928521,0.2040937270165819,1587611.2041568859,469296.4045973041,32.52565264645482,0,503.7254802567596
1400,15,1200,874,12.986862943651788,4.249508829305564,106.05133992706807,3.7648145232114345,509.1262373538168,6.4643232159349475,4.800752519524458,0.1809989261753002,1371237.1274438663,325861.0655171959,27.871579524885615,0,587.8389484661702
1500,15,1200,874,15.503250411236328,3.98495148190751,94.44616241981049,3.6355172168403556,428.2583325427836,5.942413941830366,4.534417509090391,0.18553742238784482,809512.8847358814,273479.27317414933,21.070659156744256,0,777.5741555173817
1600,15,1200,874,8.556416498976745,3.030974143013328,75.28590595952112,3.3043906019358857,368.3040698218713,4.665063184986379,4.8920719639064565,0.22348126669814167,836070.7123038163,188363.48537391386,19.613193894471806,0,835.3560408444241
1700,15,1200,874,16.546958507638294,2.818850671366129,72.35036144450784,2.573887300604717,324.93590845550324,4.1935658187363245,4.491144231597606,0.16996258954879256,478300.1157035916,148758.463994594,17.014786295277528,0,962.9271690910039
1800,15,1200,874,9.514853416362469,3.9302962257355674,65.83863014942213,3.653683621122859,268.98351240507384,5.869503686447652,4.085496794125428,0.24362036576800344,309784.75620847754,189233.53857902173,13.345555695363611,0,1227.6746187265906
1900,15,1200,874,9.434644881563537,2.964780787099683,61.38010245226638,2.4168495012780724,229.53919704423785,4.450610416065127,3.7396352869033445,0.16413322008727355,263938.02673702163,126820.45569280424,12.549448314595608,0,1305.555398873162
2000,15,1200,874,8.09454553854183,4.386723739874647,51.31116820713987,3.6902979631280957,194.78532241377602,6.651197366720424,3.796158404101038,0.30222886789850806,211722.89584315056,160238.85994867168,12.251368197378701,0,1337.3200230408156
2100,15,1200,874,4.778673463467521,3.53614092680482,49.24107072111537,4.420839570315142,176.65965200740487,5.36800753175507,3.587648469464543,0.34004549350258373,193169.74872306292,158414.23110767512,8.846866911951084,0,1851.9550664729827
2200,15,1200,874,1.220326454022972,4.9878753890987975,43.960129444948386,3.793800578595942,138.54203999382364,8.271893601914723,3.151538490516069,0.3307276118519228,225526.71579402394,162668.48284316665,8.100016815296245,0,2022.7118503087677
