Run,SiPMChannel,LED,SiPM,SpeAmpl,SpeCharge,SNR,ThresholdSet,AccWinLow,AccWinUp,BkgTrgRate,ErrBkgTrgRate,BkgTrgRatePreLED,ErrBkgTrgRatePreLED,ThresholdFit,ErrThresholdFit,TauFit,ErrTauFit,MaxEffFit,ErrMaxEffFit,10to90,10to90Fit,fifty,ThresholdFitCalibrated
31591,10903,1800,FBK,7.6,194.9,3.7,150,229,255,91383.22688254064,979.1684512719116,94043.7692712642,1329.7138234253534,0.9383215333050403,0.01048984954262383,0.21609437949490784,0.005139777687249575,0.9420145257505455,0.007240765077517031,1.3120082093380807,1.2523714725499862,0.8488644370225877,0.7502404656161978
31593,10903,2200,FBK,7.6,194.9,3.7,150,229,253,91160.06498425444,981.5216854007023,95901.82561927126,1347.659031486796,0.9513948777506802,0.008252363924517836,0.2681926788105357,0.005673052813795848,0.9792849232395433,0.0020618930769198407,1.2805476801289977,1.2805476801289977,0.825744001731882,0.7502404656161978
31595,10903,2800,FBK,7.6,194.9,3.7,150,231,252,88525.9305901264,964.1196981779002,97072.2161592594,1351.487959045312,,,,,,,1.1703446456058062,1.2391884482885005,0.8454774076080825,0.7502404656161978
31598,10903,3400,FBK,7.6,194.9,3.7,150,232,251,87534.6027032397,958.1655999085299,96849.97932563997,1349.1786531476234,,,,,,,,,,0.7502404656161978
31600,10903,4000,FBK,7.6,194.9,3.7,150,233,250,87193.7364621909,956.7298523525931,94868.12897400204,1335.905848796493,,,,,,,1.2589236971340623,,,0.7502404656161978
31620,10903,1800,FBK,7.6,194.9,3.7,200,230,253,67050.47375400117,843.6191164568385,70396.0132384829,1157.1469680264108,1.046000108542603,0.014596646126619595,0.24059259388406484,0.00668069318537691,0.9263720095588837,0.010364177711775446,1.4050211830243,1.3172073590852809,0.9164509455953779,0.8880905113005824
31623,10903,2200,FBK,7.6,194.9,3.7,200,227,253,62048.24654520188,817.4864736393253,69578.47602871922,1158.8367986009478,1.072940696680934,0.0088654673527222,0.31433025537660253,0.00586817596306613,0.9907357643378948,0.0015445575078492646,1.2778245253976452,1.3234611155904183,0.9021626415566267,0.8880905113005824
31625,10903,2800,FBK,7.6,194.9,3.7,200,229,253,59118.446091951526,791.7727930118072,69397.99331103679,1148.369179821992,,,,,,,1.2061728358865442,1.474211243861332,1.0669254891056814,0.8880905113005824
31628,10903,3400,FBK,7.6,194.9,3.7,200,231,251,58844.62061986911,790.7337788242609,72736.96637343387,1176.856478949118,,,,,,,1.2402093381221093,,,0.8880905113005824
31630,10903,4000,FBK,7.6,194.9,3.7,200,231,251,61249.39729990356,811.909320005437,73770.49180327868,1192.7981559163916,,,,,,,1.2644579637909552,,,0.8880905113005824
31649,10903,1800,FBK,7.6,194.9,3.7,250,228,255,58885.94921770909,790.8608356343727,60032.73820853478,1068.9497949749875,1.086634398376494,0.017651576551492965,0.23861553181343106,0.007873584904493067,0.8911091100458463,0.012572441408319535,1.4570355493659741,1.3659708275306006,1.0000112059620627,1.025940556984967
31651,10903,2200,FBK,7.6,194.9,3.7,250,226,255,53483.67126195851,749.2885852825921,61813.39352896914,1078.3228478530107,1.174118694582373,0.009599617283265305,0.34730019081913727,0.0064255094497950305,0.9938086198278759,0.0016789166426636748,1.3912453272740621,1.5303698600014681,0.9673214356800461,1.025940556984967
31654,10903,2800,FBK,7.6,194.9,3.7,250,229,252,52431.196847349886,741.4890967297567,62518.79134095009,1083.887412914893,,,,,,,1.3952063329179878,1.6044872828556858,1.0667990539175503,1.025940556984967
31656,10903,3400,FBK,7.6,194.9,3.7,250,230,253,49023.88198028438,731.6997310490206,62155.07456260519,1102.9005286786467,,,,,,,1.4065317012387222,1.6702563952209826,1.188423554100958,1.025940556984967
31658,10903,4000,FBK,7.6,194.9,3.7,250,231,251,49452.30316977529,719.8061015977313,64267.20738988397,1098.4643818339584,,,,,,,,,,1.025940556984967
31677,10903,1800,FBK,7.6,194.9,3.7,300,226,252,48434.0408754339,712.9594852671011,51455.65335138795,983.7280396164915,,,,,,,,,1.0937945098587294,1.1637906026693512
31679,10903,2200,FBK,7.6,194.9,3.7,300,223,255,43831.55841955816,678.5201037180594,50914.77187170606,978.9492263172597,1.405639336313845,0.010919710110045444,0.4132657383525902,0.00712016494486431,0.9954105643545893,0.0019320301890375924,1.8391732023748506,1.7931938723154792,1.1119131588797047,1.1637906026693512
31682,10903,2800,FBK,7.6,194.9,3.7,300,229,252,40867.94667690425,654.66272691468,53033.150417199126,998.318047454967,,,,,,,1.8373615773656826,1.9054120061570041,1.1866317487959888,1.1637906026693512
31684,10903,3400,FBK,7.6,194.9,3.7,300,229,251,39901.77325878887,647.8892515358477,50522.18828940919,975.9212084262554,,,,,,,1.6881882283955179,1.7770402404163343,1.1528910498921754,1.1637906026693512
31686,10903,4000,FBK,7.6,194.9,3.7,300,231,252,39949.1742039636,651.2394445455353,51213.75846587018,987.0726558917013,,,,,,,1.8300051308363199,,,1.1637906026693512
31949,10903,1800,FBK,7.6,194.9,3.7,350,223,255,26415.32797948807,528.8356599322724,27301.35842756318,719.7039059873515,,,,,,,1.7008461482078334,,1.2016800819970719,1.3016406483537357
31950,10903,2200,FBK,7.6,194.9,3.7,350,225,252,22940.002439115913,490.0859712333605,28593.943487560507,732.4560507314771,1.2218642837193487,0.014329432432544031,0.16245459559435096,0.011757766874553044,0.9006491324676427,0.005195436824222299,1.6521633071905186,1.6980567323902553,1.1804869218514809,1.3016406483537357
31951,10903,2800,FBK,7.6,194.9,3.7,350,226,253,21044.12355936746,469.3888989936489,31294.55909943715,766.2505762349771,1.4967553505885762,0.012543132218082231,0.4067406229725832,0.007670496647759095,0.9990366638938456,0.00039591834254787406,1.6158932786044018,1.683222165212918,1.1918601881820856,1.3016406483537357
31952,10903,3400,FBK,7.6,194.9,3.7,350,229,251,18542.623813272075,440.36908191039976,29198.99546459762,739.7486545968945,,,,,,,1.6680782819028124,1.755871875687171,1.2059719881352466,1.3016406483537357
31953,10903,4000,FBK,7.6,194.9,3.7,350,230,252,19391.12131186335,451.3225933610186,28574.65552292749,733.4071131231893,,,,,,,,2.022058491534124,1.4320677506981982,1.3016406483537357
31961,10903,1800,FBK,7.6,194.9,3.7,400,226,252,21410.60139924815,476.9703042176237,23325.33607525039,666.4381735785827,,,,,,,,,,1.4394906940381202
31962,10903,2200,FBK,7.6,194.9,3.7,400,222,254,18866.801310279323,445.9352056558534,22986.551828346932,658.9137028752043,1.3811241373392817,0.010339986809973722,0.13189941388536522,0.0064184042883440595,0.9055489628901783,0.003930862803064705,1.5692765520780256,1.7037859708275704,1.3595255936227115,1.4394906940381202
31963,10903,2800,FBK,7.6,194.9,3.7,400,226,254,15924.20122596219,410.7505622732709,23352.952344788304,665.8696759730466,1.6301779289362277,0.011496180092115282,0.3533685289702212,0.007619653594143794,0.9973654539772283,0.0007943488978605084,1.605711353807814,1.6726159935498064,1.3743997576133558,1.4394906940381202
31964,10903,3400,FBK,7.6,194.9,3.7,400,229,250,14423.858766358,392.42239749364165,25330.98645442718,696.1584678449626,,,,,,,1.582010408267959,1.6698998753939565,1.351855623226745,1.4394906940381202
31965,10903,4000,FBK,7.6,194.9,3.7,400,229,251,13819.404212062205,380.5107424931169,24614.171454320152,679.8042503184887,,,,,,,1.6446200982188506,1.5478777395000947,1.3352693608137105,1.4394906940381202
31973,10903,1800,FBK,7.6,194.9,3.7,450,226,256,18030.87589597328,434.5104749388506,18707.546815776634,592.4739521839961,,,,,,,,,,1.5773407397225045
31974,10903,2200,FBK,7.6,194.9,3.7,450,218,252,16191.644725905826,411.7998852495729,19537.554896587964,605.5428026313456,1.495578492226405,0.007580873819325262,0.09758825465196082,0.004007519670653506,0.8997736700915796,0.0035344482722980963,,1.7522014219746394,1.4975742671467789,1.5773407397225045
31975,10903,2800,FBK,7.6,194.9,3.7,450,224,252,12984.28497562417,372.5031072074339,19763.300011490293,615.2046575590414,1.5669244381164453,0.013932047591276753,0.1679795400386521,0.012694728611421333,0.9624610500028915,0.0027498837904377793,1.6936670820200908,1.6936670820200908,1.4698074932867469,1.5773407397225045
31976,10903,3400,FBK,7.6,194.9,3.7,450,229,252,12589.193691753146,366.17541057538034,19620.567240523724,611.9486789281749,,,,,,,1.4135776588726843,1.766972073590855,1.4409795728012178,1.5773407397225045
31977,10903,4000,FBK,7.6,194.9,3.7,450,229,252,11710.851983545981,350.2414886051627,18789.653489507076,593.884146846731,,,,,,,1.7165110312981096,1.7165110312981098,1.4595050875765674,1.5773407397225045
31985,10903,1800,FBK,7.6,194.9,3.7,500,227,249,16601.971002756534,417.00860590441044,16968.240858923342,564.3552961323262,,,,,,,,,,1.715190785406889
31986,10903,2200,FBK,7.6,194.9,3.7,500,227,253,13194.809337937246,371.72164174297416,16851.824050442876,562.3526521457626,1.5767028895297934,0.006702968628839567,0.08787938161239799,0.00340292939586799,0.8984960638453924,0.003484328460553354,,1.868575826431139,1.5825921751990948,1.715190785406889
31987,10903,2800,FBK,7.6,194.9,3.7,500,226,253,11180.03001832811,342.58485972580564,17532.638549230596,574.3006705471895,1.5861208647560598,0.010059758615495906,0.12166297696951826,0.00776169946622627,0.9476202010717846,0.0022006494226510798,2.0897585575020283,1.9549354247599622,1.5505661759041172,1.715190785406889
31988,10903,3400,FBK,7.6,194.9,3.7,500,229,252,9487.130137903334,315.0149858242318,19531.396438612934,605.0613830016486,,,,,,,2.205775855750203,2.205775855750203,1.5432343156157748,1.715190785406889
31989,10903,4000,FBK,7.6,194.9,3.7,500,227,251,9489.833267190801,315.2785926642711,18620.016517756587,591.1861156251829,,,,,,,1.914646338781797,1.7231817049036169,1.5702250090338972,1.715190785406889
31997,10903,1800,FBK,7.6,194.9,3.7,550,227,253,14884.439014593654,394.57541408362937,15726.335520149954,542.9333967370287,,,,,,,,,,1.8530408310912736
31998,10903,2200,FBK,7.6,194.9,3.7,550,224,253,12069.447961338707,356.3737422914656,16725.750490270028,561.5957388684353,1.6620552052336242,0.006280574458685684,0.08540626291579062,0.0034306849587855473,0.898219382613987,0.0035710458098136,2.1551858095726626,2.1093307923477127,1.6740481871379973,1.8530408310912736
31999,10903,2800,FBK,7.6,194.9,3.7,550,222,252,9762.747448501246,319.61800240796157,15769.735608475528,543.7839864991562,1.6812092259435896,0.00816787232356564,0.12233937114668525,0.005799090419175104,0.9417286214625674,0.002155550835489295,2.2524562046470704,2.184199956021402,1.6624511334809124,1.8530408310912736
32000,10903,3400,FBK,7.6,194.9,3.7,550,226,251,8688.773877212894,302.13827141494687,16794.065594758442,562.3069067691409,,,,,,,2.108981309096241,2.0211070878838973,1.6589679445904109,1.8530408310912736
32001,10903,4000,FBK,7.6,194.9,3.7,550,226,251,8522.666355746396,298.7193011817128,17167.62355060227,567.5441278192118,,,,,,,2.1237006523491875,2.1237006523491875,1.6586039179224532,1.8530408310912736
32009,10903,1800,FBK,7.6,194.9,3.7,600,228,259,13948.800013929964,382.0513802955773,14982.748274827483,530.0515310944559,,,,,,,,,,1.990890876775658
32010,10903,2200,FBK,7.6,194.9,3.7,600,220,255,11673.24943098139,349.4295816142152,14414.245548266168,519.7909887108547,1.8223691751349054,0.005796736202468122,0.09811913965930136,0.0036280199140890923,0.9015123324536332,0.003804518754667807,,2.132903613574726,1.8387623396139534,1.990890876775658
32011,10903,2800,FBK,7.6,194.9,3.7,600,228,251,9057.578433550218,309.58165750485114,14012.666388562327,515.4642655795892,1.8471531354772173,0.00677043018442236,0.11547500370629064,0.0052385300441919885,0.9409078526081122,0.002147559381059261,2.141417576779287,2.141417576779287,1.8460708313403411,1.990890876775658
32012,10903,3400,FBK,7.6,194.9,3.7,600,225,252,8018.244748220291,292.3953005067976,14769.948028125955,531.2381066362673,,,,,,,1.2249851205746523,2.187473429597592,1.840325159077006,1.990890876775658
32013,10903,4000,FBK,7.6,194.9,3.7,600,227,251,7630.804080856382,284.58097180554637,14435.146443514644,523.9626212991977,,,,,,,,2.231426519094052,1.8388628897075643,1.990890876775658
32021,10903,1800,FBK,7.6,194.9,3.7,650,228,251,12042.5825719745,354.8079916517543,13038.102731257726,494.20800862736195,,,,,,,,,,2.128740922460042
32022,10903,2200,FBK,7.6,194.9,3.7,650,225,252,10410.329334869548,467.90950705107355,13379.060827617395,710.0868199825421,2.0124535720446413,0.007427912066609199,0.0945822820533506,0.005202712707108814,0.8959120498197394,0.005900465932926313,1.1148468811844787,3.1587328300226885,2.033788405563246,2.128740922460042
32023,10903,2800,FBK,7.6,194.9,3.7,650,225,250,7914.943825777543,291.3531084924328,13164.975399753997,503.007853947663,2.036857891298009,0.005698168381695234,0.10469924901853961,0.004458325900913003,0.9438041831374935,0.00211161007924221,1.0858139705343495,1.9680378215935084,2.0420994878086702,2.128740922460042
32024,10903,3400,FBK,7.6,194.9,3.7,650,226,252,6944.387813351166,271.547051870466,13452.829470639723,505.94572440949617,,,,,,,,2.0232177673532257,2.0490919390471984,2.128740922460042
32025,10903,4000,FBK,7.6,194.9,3.7,650,228,251,6693.890603427272,266.0582655147914,13246.162592382036,501.01588275165,,,,,,,2.0421672652642258,2.0421672652642258,2.019630941962171,2.128740922460042
32033,10903,1800,FBK,7.6,194.9,3.7,700,230,251,10085.864254676997,324.67545814717647,11593.497153131555,465.98199373032395,,,,,,,,,,2.2665909681444267
32034,10903,2200,FBK,7.6,194.9,3.7,700,219,253,9396.621657861568,313.74406518745343,11601.276515862586,466.6717812898837,2.21625307513925,0.006105840810473495,0.11104494408353181,0.0038908984334526733,0.9181595614744648,0.0040508806345669335,1.0436197317305647,0.7713711060617219,2.2349504626787136,2.2665909681444267
32035,10903,2800,FBK,7.6,194.9,3.7,700,226,250,6827.257885324084,268.82301671228674,11665.402124430955,470.394414553765,2.243597733726574,0.006397980427860661,0.10287868520025809,0.004464719538938143,0.9529481455755157,0.001977449545841947,0.608321630139999,0.5407303379022212,2.243975930780736,2.2665909681444267
32036,10903,3400,FBK,7.6,194.9,3.7,700,228,250,6009.615384615384,250.8364997384862,10900.562851782364,452.2315494631876,2.2550044653731875,0.010485866145874212,0.12481554767785723,0.008466614618797448,0.9727518771164901,0.0013467659048304603,0.6172888660851763,0.5291047423587223,2.234131381657986,2.2665909681444267
32037,10903,4000,FBK,7.6,194.9,3.7,700,227,251,5903.974652212897,248.82286527596858,10993.347615289209,454.51898456976824,,,,,,,,0.7826970607637596,2.2161315935769017,2.2665909681444267
32045,10903,1800,FBK,7.6,194.9,3.7,750,231,252,10861.041615326098,337.11090461944195,11231.530788269705,458.9079070921929,,,,,,,0.4261877886095431,,,2.4044410138288113
32046,10903,2200,FBK,7.6,194.9,3.7,750,220,256,7652.498914622315,283.03789665269386,9323.528308257983,418.21740159846837,2.408405924845242,0.0071324946140485235,0.10991484142222288,0.003880447667225284,0.9381357123234817,0.0037205958952708507,,0.5960809206186224,2.4215527220267825,2.4044410138288113
32047,10903,2800,FBK,7.6,194.9,3.7,750,220,250,6254.120361650028,256.39393763728515,9229.610096063288,416.95128312636376,2.4109854857925925,0.0071061938209671105,0.09950041167558347,0.0040436138812052005,0.9554758013179796,0.001934893491794154,0.47982349923037404,0.47982349923037404,2.403537155547821,2.4044410138288113
32048,10903,3400,FBK,7.6,194.9,3.7,750,228,251,5036.117852267556,230.8300833015306,9839.981798877598,431.9272618646488,2.41318499253393,0.01009609026035485,0.11831437479062182,0.00638429326216311,0.9717995394602043,0.0013713179885100346,,0.521806054386865,2.39731927004331,2.4044410138288113
32049,10903,4000,FBK,7.6,194.9,3.7,750,227,251,5449.404092496197,238.74272793263972,9615.384615384615,424.52960162341145,2.4152560370086493,0.011488327920760488,0.10799668247998542,0.00741757482915107,0.9790895981972616,0.0011273746001753682,0.5811595690097437,0.4842996408414528,2.3976889212416737,2.4044410138288113
32057,10903,1800,FBK,7.6,194.9,3.7,800,229,253,8812.639992677307,304.4275970772265,9007.990351273933,412.0158885322525,,,,,,,0.42788976031665005,,,2.542291059513196
32058,10903,2200,FBK,7.6,194.9,3.7,800,227,253,7485.431187979067,281.71791908716295,9024.927800577596,414.0920868996688,2.531745950329821,0.006831724176638465,0.0896430453313981,0.003379214437297412,0.9470272838402638,0.0035324241048120264,0.3699807960126069,0.41622839551418345,2.5405102429893915,2.542291059513196
32059,10903,2800,FBK,7.6,194.9,3.7,800,224,250,5868.506180258457,251.37918574011042,8683.23556653288,409.3316501157075,2.522171764126262,0.006306684934181961,0.07778197302236314,0.0032948229375063046,0.9569495296676856,0.0019165014133832314,0.4081389723667863,0.4081389723667863,2.5257705839015823,2.542291059513196
32060,10903,3400,FBK,7.6,194.9,3.7,800,226,251,4610.914899198081,219.5673761522896,8862.32481450948,407.4901291113608,2.518169710951964,0.009063607689133946,0.09090783217387942,0.005641565520054771,0.9726430695814237,0.0013306095673388252,0.4382775049475929,0.4382775049475929,2.50813465443403,2.542291059513196
32061,10903,4000,FBK,7.6,194.9,3.7,800,226,252,4475.159934687759,216.3150201588933,8412.966085816002,397.032417096067,2.5252708133448403,0.011190305227462227,0.10715041109541695,0.007053518918542556,0.9789260616375153,0.0011411062223481983,,0.48184270321776346,2.5079008814329824,2.542291059513196
32069,10903,1800,FBK,7.6,194.9,3.7,850,229,255,7372.8913530730215,277.8762981613517,7863.523759477516,384.1582743498746,,,,,,,,,,2.6801411051975803
32070,10903,2200,FBK,7.6,194.9,3.7,850,225,251,7476.623795606982,281.3864485025916,7685.884540934451,381.91467334987107,2.618251471688803,0.006781253910713048,0.07933357061023191,0.003416192573373389,0.9405359504123464,0.0037814019388914266,,0.40260206699406753,2.628296846771516,2.6801411051975803
32071,10903,2800,FBK,7.6,194.9,3.7,850,225,253,5380.019453480458,237.3024852247214,8177.96451213565,391.6534684664648,2.6188117824416075,0.006591000892198773,0.09382926012523779,0.0034308528370058655,0.9611259785633584,0.0018684607861462754,0.4099755185809624,0.4099755185809624,2.624024278090338,2.6801411051975803
32072,10903,3400,FBK,7.6,194.9,3.7,850,224,250,4776.506113927826,224.91688859869492,9147.845891060922,416.672962613402,2.619224706062334,0.008188639523641017,0.08901194272436945,0.005151400672110597,0.9716191462042449,0.0013626298885098254,0.4412944367074685,0.3530355493659747,2.6156095404088626,2.6801411051975803
32073,10903,4000,FBK,7.6,194.9,3.7,850,224,250,4658.591323297429,222.08962726741083,8177.437103935036,393.89328524317335,2.6159289817815172,0.010105379816362614,0.09006461412118688,0.0058300718210166635,0.9762600436284644,0.0012010378404565536,0.3862833687605369,0.3862833687605369,2.606911385402965,2.6801411051975803
32081,10903,1800,FBK,7.6,194.9,3.7,900,228,251,7045.323898140654,271.57727845299274,7203.691892094698,367.61186249700637,,,,,,,,,,2.817991150881965
32082,10903,2200,FBK,7.6,194.9,3.7,900,225,257,6757.021771312715,266.0574724238146,7434.106780806487,373.5779218692723,2.7391074757903886,0.0071586186121659345,0.11221675722184571,0.0038275316626295852,0.9552682969514645,0.003656546215088319,0.40981367734369023,0.5919530894964415,2.7493631029020467,2.817991150881965
32083,10903,2800,FBK,7.6,194.9,3.7,900,226,250,5657.895285541921,247.87689294092155,7803.68193671428,389.6972793076088,2.7481961740306464,0.00587081891419361,0.08475936516952096,0.00359448374155686,0.9557598331450332,0.002078028259367981,0.40695155024554763,0.40695155024554763,2.7528690144527133,2.817991150881965
32084,10903,3400,FBK,7.6,194.9,3.7,900,224,251,3931.890948418945,202.77179310859688,8020.388276740874,387.68010017197366,2.7565040768933664,0.00802773674602597,0.1053238815853851,0.00536536954962101,0.9745855047509504,0.0013184845302205983,0.4401158103056466,0.5281389723667758,2.7313301820501423,2.817991150881965
32085,10903,4000,FBK,7.6,194.9,3.7,900,228,251,3937.1135928836243,203.85601449757075,7566.013467503973,378.30067337519864,2.760642999233622,0.009291614278354565,0.09883343599961383,0.0063746510696838996,0.9781329672601443,0.0011743589162360735,0.38921762075790056,0.8757396467052772,2.798902419860497,2.817991150881965
32093,10903,1800,FBK,7.6,194.9,3.7,950,233,250,6682.240685991017,265.5952228673819,6696.68192652567,355.9246286978695,,,,,,,,,,2.9558411965663494
32094,10903,2200,FBK,7.6,194.9,3.7,950,227,251,6319.902140391005,258.6563757389652,6222.255947186706,343.5666099380589,2.9164055124471737,0.00637967818234908,0.09947406723123445,0.004018088715600249,0.9523932949627922,0.004115514831000755,2.120460309316153,0.49627794473356746,2.926359247907174,2.9558411965663494
32095,10903,2800,FBK,7.6,194.9,3.7,950,225,249,4871.158384510178,225.8945610305635,7302.421625680496,370.2474736871789,2.9396024891451566,0.0054813069135375425,0.09642375863863017,0.00370364808382468,0.9609679241748991,0.00201524243099227,0.4092155684233689,0.47741816316059715,2.9453843230877585,2.9558411965663494
32096,10903,3400,FBK,7.6,194.9,3.7,950,221,252,4572.862420170588,218.7496751945724,7425.742574257426,373.15760467545005,2.9518746374073364,0.006799123944928542,0.10703380385231012,0.004721492601507345,0.9744491975259385,0.001320971963909734,0.4378553104155962,0.612997434581835,2.9195562819076666,2.9558411965663494
32097,10903,4000,FBK,7.6,194.9,3.7,950,227,253,3619.9293289066527,194.89044374129023,7295.427196149217,370.3692013310809,2.9428407469139937,0.008053152443439515,0.10422114897858072,0.006055057703099623,0.9773156216713894,0.001196816111415644,0.48586527889760145,0.48586527889760145,2.942227382379323,2.9558411965663494
32105,10903,1800,FBK,7.6,194.9,3.7,1000,230,248,5996.858534551382,251.8443861914,6292.40741442705,345.340721699113,,,,,,,,,,3.093691242250734
32106,10903,2200,FBK,7.6,194.9,3.7,1000,224,253,5905.923840593061,250.01769260292386,6676.276458538807,355.8467308871429,3.1302696204654548,0.006733059197119529,0.10581458018629111,0.004430537816875274,0.9547639965116487,0.004430269554311139,,0.49321087737300795,3.134691537639279,3.093691242250734
32107,10903,2800,FBK,7.6,194.9,3.7,1000,227,253,4874.591878997166,226.29724686137232,6494.973455325879,349.6776162695642,3.128832284832663,0.00584367853390666,0.1085154998432269,0.004061542340746557,0.9679728199140418,0.0019073584079926098,,0.48486403283735235,3.133701656589147,3.093691242250734
32108,10903,3400,FBK,7.6,194.9,3.7,1000,222,250,3778.2345243513882,199.9653760015516,6884.387801547565,361.3366500390239,3.153988725963753,0.006909260264897243,0.10391748476457395,0.004920416196075604,0.9741469481742232,0.001359125746616452,0.5358580957267445,0.4465484131056203,3.153980742527404,3.093691242250734
32109,10903,4000,FBK,7.6,194.9,3.7,1000,226,249,3879.895989505247,201.43416312482248,7365.067466266867,371.51850827584354,3.1652758171212616,0.008502996770520799,0.11339115910094288,0.006546007505031544,0.9800901652318696,0.0011491914794478086,0.4856659092574933,0.4856659092574933,3.1604236140330104,3.093691242250734
32117,10903,1800,FBK,7.6,194.9,3.7,1050,231,250,5970.605162848624,250.74184821358352,5925.199079141035,334.3783286158688,,,,,,,,,,3.2315412879351184
32118,10903,2200,FBK,7.6,194.9,3.7,1050,222,253,5805.24501271924,246.4189271779553,5885.660731021556,332.1470505467545,3.316261448748653,0.008171756900636096,0.11816828487540168,0.004717275508912752,0.9675899536112017,0.003948415109518932,,0.5450285127904473,3.3239319398511458,3.2315412879351184
32119,10903,2800,FBK,7.6,194.9,3.7,1050,227,251,4540.748101903786,219.22938421198162,5993.702818557718,337.17212614527483,3.329399655581422,0.006285947273623416,0.10313890612868983,0.003666353479778464,0.9694125106160901,0.001906946647400709,0.477069266290405,0.477069266290405,3.334513748888749,3.2315412879351184
32120,10903,3400,FBK,7.6,194.9,3.7,1050,227,249,3858.4099336640234,201.6823180680544,6460.875807609476,349.36415175325743,3.331843484091787,0.007448783161710937,0.09947100782684885,0.0043605036509952455,0.9796635619742213,0.001223752121123134,0.5227454372205544,0.4356211976837958,3.3307929272813768,3.2315412879351184
32121,10903,4000,FBK,7.6,194.9,3.7,1050,223,249,3618.1762450876463,194.5143599950077,6108.987332283937,338.34551542740024,3.327690890880836,0.008309171266544402,0.09823342791424607,0.0051988203518312515,0.9798869293030534,0.0011447347022757737,0.5795112511910832,0.48292604265923567,3.3230387884254533,3.2315412879351184
32129,10903,1800,FBK,7.6,194.9,3.7,1100,229,246,5529.157355579669,240.85387738609887,5640.370008272543,325.64691426052445,,,,,,,,,,3.369391333619503
32130,10903,2200,FBK,7.6,194.9,3.7,1100,231,253,4843.793055938275,230.6568121875369,6101.641538400976,346.54995200683004,3.464773388854543,0.00851529416594543,0.0948247391785988,0.0043513744637731985,0.9637349682838632,0.004416514317089837,0.4125975225390288,0.4125975225390288,3.471908921378429,3.369391333619503
32131,10903,2800,FBK,7.6,194.9,3.7,1100,229,248,4154.620784344059,211.73908142293345,5530.631188118812,327.0330779178482,3.4631495125385627,0.006634600894900977,0.09670896924533738,0.003531653391477034,0.9696312049502465,0.001957624157673088,0.41517906618779143,0.41517906618779143,3.468249989741464,3.369391333619503
32132,10903,3400,FBK,7.6,194.9,3.7,1100,227,250,3498.1968575718574,191.4128157436566,6437.687687687688,347.6024620392668,3.4654887661179257,0.00730444554629206,0.08714524829324448,0.004075121056114628,0.9773957019261658,0.0012915580357096834,0.356682841017371,0.44585355127171367,3.4659185134204606,3.369391333619503
