Module,DAPHNE Channel,Bias [V],Real Bias [V],OV [V],VGain,Baseline,Prepulse ticks,Saturation up,Int low,Int up,Gain,Err Gain,Spe ampl,DR,SNR,Err SNR,RMS,CX,Err CX,Avg #ph cx,Err #ph cx,Avg #ph,Avg #pe,StatLoss [%],CalibrationWFS,TotalWFS,
5,19,0,47.65,5.05,1800,12.9062,135,258.124,138,160,261.931,0.857244,14.7179,1113.2,5.24268,0.079814,4.30206,0.163831,0.0115704,1.06705,0.0182968,1.10938,1.30367,26.9487,14611,20001,,
5,18,0,47.65,4.95,1900,11.5459,135,230.919,138,160,209.651,0.663902,11.7461,1394.85,4.46306,0.065021,3.84864,0.146248,0.0118189,1.22583,0.0192662,1.26181,1.4696,21.0539,15790,20001,,
5,19,0,47.65,5.05,1900,11.5459,135,230.919,138,160,225.515,0.735354,12.7306,1286.98,4.69508,0.0681018,3.84864,0.167445,0.0115746,1.07655,0.0183182,1.10581,1.31163,26.7187,14657,20001,,
5,18,0,47.65,4.95,2000,10.4313,135,208.626,138,160,186.57,0.643549,10.11,1620.57,4.24719,0.061563,3.4771,0.18287,0.0120464,1.20911,0.0188583,1.23884,1.48098,21.3939,15722,20001,,
5,19,0,47.65,5.05,2000,10.4313,135,208.626,138,160,193.213,0.794619,10.6776,1534.43,4.61475,0.0677448,3.4771,0.176003,0.0121441,1.07445,0.0184492,1.10661,1.3256,26.0737,14786,20001,,
5,18,0,47.65,4.95,2100,10.2389,135,204.779,138,160,164.756,0.647565,8.87231,1846.64,4.13229,0.0599471,3.41298,0.176479,0.0120466,1.20735,0.0192309,1.23666,1.47667,19.109,16179,20001,,
5,19,0,47.65,5.05,2100,10.2389,135,204.779,138,160,168.977,0.784,9.21072,1778.8,4.28636,0.0611028,3.41298,0.181109,0.0119739,1.06228,0.0181261,1.0925,1.31704,22.8789,15425,20001,,
5,18,0,47.65,4.95,2200,8.47776,135,169.555,138,160,133.967,0.618171,7.21659,2270.32,3.65967,0.0584071,2.82592,0.160824,0.0129733,1.19356,0.0207156,1.22279,1.44479,19.944,16012,20001,,
5,19,0,47.65,5.05,2200,8.47776,135,169.555,138,160,140.19,0.84744,7.45421,2197.95,3.78144,0.061487,2.82592,0.172897,0.0135332,1.08881,0.0205499,1.11849,1.35069,25.9037,14820,20001,,
5,18,0,47.65,4.95,2300,7.65447,135,153.089,138,160,112.037,0.641156,6.00199,2729.76,3.28587,0.0550527,2.55149,0.185042,0.0139682,1.19357,0.0214556,1.22268,1.48237,19.869,16027,20001,,
5,19,0,47.65,5.05,2300,7.65447,135,153.089,138,160,121.487,0.812628,6.3622,2575.21,3.38756,0.061184,2.55149,0.196324,0.0161428,1.07374,0.0224214,1.10375,1.33864,27.1586,14569,20001,,
5,18,0,47.65,4.95,2400,7.57221,135,151.444,138,160,98.528,0.739746,5.25841,3115.77,3.14201,0.0575613,2.52407,0.193721,0.0159314,1.19316,0.0233226,1.21602,1.4571,17.2341,16554,20001,,
5,19,0,47.65,5.05,2400,7.57221,135,151.444,138,160,105.08,0.746327,5.52169,2967.21,2.96467,0.0521413,2.52407,0.178253,0.014899,1.08247,0.0214448,1.11619,1.33516,23.1938,15362,20001,,
5,18,0,47.65,4.95,2500,7.11226,135,142.245,138,160,83.6643,1.00357,4.33525,3779.25,2.79684,0.0631356,2.37075,0.203104,0.021485,1.22765,0.0299845,1.25234,1.52649,17.0391,16593,20001,,
5,19,0,47.65,5.05,2500,7.11226,135,142.245,138,160,88.7972,1.31641,4.85061,3377.72,2.68763,0.0574159,2.37075,0.199131,0.0190488,1.08012,0.0259365,1.10902,1.36152,21.2539,15750,20001,,
5,18,0,47.65,4.95,2600,7.11226,135,142.245,138,160,73.9137,1.01989,4.05197,4043.47,2.39562,0.0624995,2.37075,0.153849,0.0216985,1.14398,0.0329277,1.17335,1.37713,13.2143,17358,20001,,
5,19,0,47.65,5.05,2600,7.11226,135,142.245,138,160,77.6458,1.39493,4.1655,3933.26,2.44748,0.0639321,2.37075,0.165134,0.0295076,1.07853,0.0380438,1.10432,1.29665,16.6092,16679,20001,,
