Run,SiPMChannel,LED,SiPM,SpeAmpl,SpeCharge,SNR,ThresholdSet,AccWinLow,AccWinUp,BkgTrgRate,ErrBkgTrgRate,BkgTrgRatePreLED,ErrBkgTrgRatePreLED,ThresholdFit,ErrThresholdFit,TauFit,ErrTauFit,MaxEffFit,ErrMaxEffFit,10to90,10to90Fit,fifty
32260,10945,4000,HPK,7.35,128.9,3.46,300,231,251,19882.731461378877,456.2612275031118,32201.39294663667,774.1972190164311,,,,,,,1.6480722105237167,,
32267,10945,1400,HPK,7.35,128.9,3.46,350,226,268,20874.754656170062,467.5927087456553,21953.580411105093,639.3644087805607,,,,,,,,,
32268,10945,1800,HPK,7.35,128.9,3.46,350,219,262,17606.211608202648,433.6978943779529,22145.461418731702,648.5380454835062,1.5044844981814776,0.012210173644622846,0.2724283793647806,0.007205390468132344,0.9617875466119943,0.005698750951941667,1.575381432635103,1.6879086778233248,1.4647651928298606
32269,10945,2200,HPK,7.35,128.9,3.46,350,223,258,15296.570540424158,401.01680925440735,21867.262353321134,639.2952602423667,1.5445657987670924,0.00930027582129711,0.3154826673638189,0.006175380871417113,0.9958219475129995,0.0014788796114949543,1.5742177398500055,1.6491804893666726,1.4121471280973634
32270,10945,2800,HPK,7.35,128.9,3.46,350,227,254,13666.44020633655,380.50515985599026,22205.316800373184,646.6958455976518,,,,,,,1.4861095718349246,1.585183543290586,1.371265692338081
32271,10945,3400,HPK,7.35,128.9,3.46,350,226,252,12864.3681141163,369.366971430964,20739.477769391488,625.3187828089866,,,,,,,1.4064797369684878,,
32272,10945,4000,HPK,7.35,128.9,3.46,350,229,252,12802.381674675104,368.04259606158297,21179.7711892513,631.1783136433886,,,,,,,1.406442794340395,,
32279,10945,1400,HPK,7.35,128.9,3.46,400,222,262,16308.834699880405,414.244815621985,17227.74108512098,567.6733692678018,,,,,,,,,
32280,10945,1800,HPK,7.35,128.9,3.46,400,219,261,14729.222777991536,397.6516375085055,16279.918405736027,557.4137895875028,1.534884868566296,0.009159880194617775,0.20681235358352068,0.005236192254194999,0.9453376241015797,0.004261949689656486,1.5003140123388359,1.269496471979015,1.5076091903915156
32281,10945,2200,HPK,7.35,128.9,3.46,400,219,256,12658.872508616814,363.7667118296487,17003.93554694469,562.1327693398924,1.5779067176680095,0.009789162834733078,0.23308477800880315,0.007061786358587521,0.9726599192483848,0.00282236598319785,1.507998078983366,1.5079980789833665,1.517091300916325
32282,10945,2800,HPK,7.35,128.9,3.46,400,225,254,10946.02816275427,340.40528316747157,17013.04011885641,565.8452973537989,1.5894001976957244,0.012212597565869232,0.32489905723779944,0.011227829040301118,0.9954652517109757,0.001356814172090881,1.5678451365030042,1.4698548154715665,1.4765120904751916
32283,10945,3400,HPK,7.35,128.9,3.46,400,228,253,10177.483598875353,326.27514477511676,17144.939825352198,564.6385225855379,,,,,,,1.5303298976689226,1.5303298976689226,1.4719820704387754
32284,10945,4000,HPK,7.35,128.9,3.46,400,227,253,10059.40780914547,324.32832475078646,16730.823798994545,557.6941266331514,,,,,,,1.6732055118401106,,
32291,10945,1400,HPK,7.35,128.9,3.46,450,224,263,15227.903141165005,399.0794989488336,14056.525976460005,511.2309071050875,,,,,,,,,
32292,10945,1800,HPK,7.35,128.9,3.46,450,220,262,12881.933096157863,367.1571692289784,14120.245105130527,512.5324268528854,,,,,,,1.7632593249350237,1.0807073281859825,1.6167207555171677
32293,10945,2200,HPK,7.35,128.9,3.46,450,218,255,10769.697850632057,335.73439192057566,14736.379566268159,523.6344466694252,1.5950728756652435,0.008280207552365138,0.1715300621259736,0.0049903484925722386,0.9403491389131367,0.002836209931040168,,1.7995492999371827,1.5905543037744918
32294,10945,2800,HPK,7.35,128.9,3.46,450,220,255,8999.900875510357,306.8940726446711,15106.8103584794,530.145113518936,1.6327460509725606,0.011759656156733467,0.2228507997251412,0.012186035280753738,0.9733945954462985,0.0020935381703289235,1.4826000221655964,1.8779600280764221,1.572552315547735
32295,10945,3400,HPK,7.35,128.9,3.46,450,226,254,8026.62801589708,291.34813920038266,14777.17375610038,527.0843323483459,,,,,,,1.5290492198948396,1.5290492198948396,1.5584409657526401
32296,10945,4000,HPK,7.35,128.9,3.46,450,228,252,8007.7811379328805,289.33289335345904,15109.547003514783,529.9149490246352,,,,,,,,1.8919243414976534,1.5234419517793445
32303,10945,1400,HPK,7.35,128.9,3.46,500,225,278,12951.785044726552,368.10295655898443,12126.460382928324,474.9088408146788,,,,,,,,,
32304,10945,1800,HPK,7.35,128.9,3.46,500,223,262,11889.816701976455,352.92077857920185,13148.053790066178,494.8335320658469,,,,,,,,,
32305,10945,2200,HPK,7.35,128.9,3.46,500,220,254,9942.520314105857,322.4083110417903,13344.978778881656,498.03018474261745,1.7335588365455672,0.007371048981196893,0.16981792486800962,0.004513992201722258,0.9421179408479622,0.0027548792087661034,2.1389535384880336,0.9930855714408728,1.7630575586178556
32306,10945,2800,HPK,7.35,128.9,3.46,500,226,252,7848.274519626047,288.89897741887916,13385.313724529335,503.05089473071126,1.7748410968235402,0.010104578964808208,0.20917557628148392,0.009725473708081772,0.9683115195432693,0.0019518468399251643,1.2862006969842383,1.8798317879000406,1.7462725896263853
32307,10945,3400,HPK,7.35,128.9,3.46,500,227,250,6946.372246093436,269.7747437026208,13634.307314604712,503.9384990843662,,,,,,,1.3014641594936454,1.7747238538549712,1.7410768728946666
32308,10945,4000,HPK,7.35,128.9,3.46,500,223,252,6857.793404172185,269.60767871848225,12681.559226537194,488.8381841738078,,,,,,,2.0507591710074435,2.0507591710074435,1.7482109472338418
32315,10945,1400,HPK,7.35,128.9,3.46,550,227,256,10843.367844549479,336.8870470116323,10810.80517834963,448.5077737018233,,,,,,,,,
32316,10945,1800,HPK,7.35,128.9,3.46,550,223,257,9852.873824118793,321.53638528939206,11155.164684554327,456.16860686832376,1.9784844843155884,0.008787650541209335,0.21021962297591368,0.005007012538414263,0.938839620573782,0.004897459705793472,1.316013397859754,1.144359476399786,2.0037046951050663
32317,10945,2200,HPK,7.35,128.9,3.46,550,223,255,8402.1352765962,296.5049150357823,10714.553578125167,446.43973242188196,1.9852592769579236,0.007348280105645144,0.19310446775551304,0.005274929776438564,0.9530105535581762,0.002720484744101137,1.2241309246739824,1.0711145590897342,1.9930929111970994
32318,10945,2800,HPK,7.35,128.9,3.46,550,218,255,6940.0058499171255,270.96170527762257,10833.17986328527,451.3824943035529,2.023651037119557,0.010062913707865162,0.23255565459113384,0.010532201460955834,0.9755253817402146,0.001960921001623983,,0.9895698646668316,2.003883389814389
32319,10945,3400,HPK,7.35,128.9,3.46,550,222,253,6047.378242484733,251.75565031523323,11533.455442628308,463.56871363047725,2.052143616682941,0.01572517200757706,0.3677234399059025,0.015332797314585422,0.996044003338216,0.001077228339344427,1.192077037693799,0.9536616301550391,1.9949162134440517
32320,10945,4000,HPK,7.35,128.9,3.46,550,222,254,5828.3497629316125,246.95510519922172,11496.2542301751,462.44716539783934,,,,,,,,2.1788269484157823,2.025946883869838
32327,10945,1400,HPK,7.35,128.9,3.46,600,226,254,8295.01239837616,294.5645271279902,9149.269665127804,412.4809318214804,,,,,,,,,
32328,10945,1800,HPK,7.35,128.9,3.46,600,223,256,7870.861601449043,287.0207901441173,8670.972828073885,401.6750597389632,,,,,,,0.6849163249473758,0.8561454061842195,2.2545028789306665
32329,10945,2200,HPK,7.35,128.9,3.46,600,217,254,7085.868755559843,272.33205907554066,8577.936638931462,399.51433906465826,2.2714799367367067,0.007755767831064464,0.19075319726088033,0.005098137081919002,0.9601709681062929,0.00267699993006848,0.8304148657135475,0.981399386752374,2.2801883443643938
32330,10945,2800,HPK,7.35,128.9,3.46,600,223,253,6151.374378244532,255.42191850065925,8673.20218848271,404.39013718002695,2.2767440509941084,0.009089321715890941,0.1990856240791911,0.006982941837067519,0.9761378192206049,0.0016605869006401375,0.8832428238944936,0.883242823894494,2.2902714738011682
32331,10945,3400,HPK,7.35,128.9,3.46,600,225,253,5689.145769985492,248.53148690861542,8241.78199757016,398.8477857472495,2.2838190437165036,0.014316747738835733,0.29498080821392686,0.01696183895658543,0.9906995043528247,0.0015295836870731772,0.9510510177694109,0.9510510177694109,2.2306599512345966
32332,10945,4000,HPK,7.35,128.9,3.46,600,224,251,5145.499670688021,231.97704041253306,8348.073539797368,393.96994850478916,,,,,,,0.6380299727855945,0.8932419618998322,2.2445145468039422
32339,10945,1400,HPK,7.35,128.9,3.46,650,231,258,7728.128497004289,284.2838022080191,8217.30938668085,390.85754877044957,,,,,,,,,
32340,10945,1800,HPK,7.35,128.9,3.46,650,223,261,6705.900656105321,265.07399795137917,6351.9781214775385,343.9789005657132,2.4455426187367393,0.009621123937904708,0.20982719646997897,0.0051943963843949365,0.9696992459375728,0.004256057876678765,0.5208910561897389,0.9839053283583952,2.4586541038087306
32341,10945,2200,HPK,7.35,128.9,3.46,650,224,256,6248.644361901147,257.2526172603893,7512.494464477763,376.0951363364893,2.4261831013672643,0.0076814733154091375,0.17474333416124252,0.0044053245985154615,0.9647379193414677,0.0025569731138229135,0.6079278879899408,0.8359008459861688,2.4370625751928445
32342,10945,2800,HPK,7.35,128.9,3.46,650,221,255,5043.50204004939,229.963898585778,7008.941619990098,361.45856503226565,2.4196375723929977,0.007990224948780433,0.15629621542909172,0.0048263869194668935,0.9781263067154587,0.0014580694009560524,0.4881660447990921,0.6834324627187285,2.4162275540443012
32343,10945,3400,HPK,7.35,128.9,3.46,650,219,253,4831.841820792617,225.28578652728737,7581.556634750927,376.26633806052513,2.4319297649047265,0.010523247917529233,0.17793477730663487,0.0070382705670999635,0.9873929545086352,0.0010235063271448186,0.4737276343172403,0.7105914514758607,2.430983241010697
32344,10945,4000,HPK,7.35,128.9,3.46,650,221,253,4243.09973501266,210.84132095110337,6612.018242763212,350.9294911028827,2.4346046940805808,0.012874608956561673,0.20409089031995278,0.010037008511973575,0.9883782721358318,0.000977269725958907,0.6355363453889455,0.889750883544524,2.413971357812499
32351,10945,1400,HPK,7.35,128.9,3.46,700,228,259,6689.9080281606175,266.1102531134437,6718.135488195051,355.5614349156666,,,,,,,,,
32352,10945,1800,HPK,7.35,128.9,3.46,700,226,256,6859.463890274046,268.0214326110711,6441.728939195441,346.3094932343652,,,,,,,0.45858115679684097,0.7451943797948668,2.538868691345073
32353,10945,2200,HPK,7.35,128.9,3.46,700,222,257,5535.060661724863,242.03130389073218,6773.305589873637,356.98454920585016,2.522992494101543,0.007595287139082529,0.16609380112609534,0.004090883604306955,0.9691317403085027,0.002428497372883809,0.5324971985173743,0.7607102835962483,2.5313994888805413
32354,10945,2800,HPK,7.35,128.9,3.46,700,224,253,4600.865390290887,219.5873243806393,6316.1462609308455,343.0459758718363,2.5074075224000723,0.007438431782304633,0.13730481450330678,0.0041090199096388835,0.976460661258458,0.0014736985923816115,0.39595108796038936,0.593926631940584,2.5079857698738213
32355,10945,3400,HPK,7.35,128.9,3.46,700,225,251,4379.579011869976,213.95643569476388,6206.436022124941,339.6010696643282,2.5199116392171517,0.009732989626034083,0.14463119529165366,0.005837500574856103,0.9833198739514106,0.0011165974999370332,0.4765352740527278,0.7148029110790919,2.509883605342589
32356,10945,4000,HPK,7.35,128.9,3.46,700,224,250,4165.382863573036,208.79177673108293,6177.139522975982,339.01457429626373,2.5137695113588543,0.011396781898927788,0.14169066877874925,0.007281936635454789,0.9860647655417171,0.000989653058594886,0.385736451291141,0.642894085485235,2.4972092875787144
32363,10945,1400,HPK,7.35,128.9,3.46,750,232,256,6386.359792535798,258.78835841176215,5835.228943809392,329.8266406231661,,,,,,,,,
32364,10945,1800,HPK,7.35,128.9,3.46,750,224,258,5692.312966139518,244.5057779880067,6030.724356090412,335.5584793480258,,,,,,,0.5053197384461812,0.6176130136564439,2.6478123174418653
32365,10945,2200,HPK,7.35,128.9,3.46,750,221,251,5575.180959374551,245.19617823614286,5866.3412802703215,335.3564098431513,2.6222508947667507,0.007318232746821973,0.13068942535304756,0.0037165710839912602,0.9587968201389573,0.0028442267495828455,0.5246099474183223,0.6744985038235578,2.632632362420671
32366,10945,2800,HPK,7.35,128.9,3.46,750,225,253,4297.086194990606,211.95963077504646,6300.999059645591,342.2232928255666,2.6487456335815196,0.0074332416857540995,0.1453447327819162,0.0040381771467117855,0.9752744206108184,0.0015666752786666627,0.5849865159407512,0.6824842685975434,2.650978898645292
32367,10945,3400,HPK,7.35,128.9,3.46,750,223,250,4078.188983192959,207.57435388373435,5841.412890146276,331.23613629020014,2.630647855217584,0.009209819593739565,0.13928807147234745,0.005321518766196742,0.9823852174045251,0.0011466681886624919,0.5924366126072833,0.5924366126072833,2.624879037655319
32368,10945,4000,HPK,7.35,128.9,3.46,750,226,252,3253.6390540468155,184.49694438880545,6286.416578880021,341.9359840222769,2.6388085882866377,0.010748498294582687,0.14946987795860708,0.006244185633302909,0.9859992109484432,0.0009783603674493047,0.5092910709667895,0.6366138387084872,2.631131064384392
32375,10945,1400,HPK,7.35,128.9,3.46,800,229,250,5989.799748009544,250.44610904077334,5864.1396134359165,330.4068363078269,,,,,,,,,
32376,10945,1800,HPK,7.35,128.9,3.46,800,229,252,5546.866627371129,240.94048972388197,6065.504471355934,335.9372224988499,,,,,,,0.6333259448076998,0.8060512024825273,2.8395254796772553
32377,10945,2200,HPK,7.35,128.9,3.46,800,226,251,4651.3693631405085,223.27287427704067,5639.7555821386195,327.8041347579442,2.8405573186294357,0.007442957541991202,0.15704352836453317,0.004171172636248818,0.9574103580660674,0.003115083503069771,0.6845838412944643,0.760648712549405,2.8541262495142963
32378,10945,2800,HPK,7.35,128.9,3.46,800,223,251,3875.248015873016,201.73735363008183,5675.762224994383,325.5272890304748,2.846959436278667,0.007314005625208786,0.1631342222335862,0.004614433468931242,0.9744533238527164,0.0016668100796863317,0.685070252564433,0.7829374315022091,2.854261033570494
32379,10945,3400,HPK,7.35,128.9,3.46,800,226,249,3829.9030795936733,200.19224093561343,5729.73964063073,326.4822162049584,2.8649243390774726,0.008776798457684754,0.16673605138604222,0.005994490271617373,0.9799029508966377,0.0012606093146272923,0.714765968450986,0.8338936298594835,2.8656202746996104
32380,10945,4000,HPK,7.35,128.9,3.46,800,225,251,3567.7349164562406,193.4875922006143,5372.589050663514,316.5828458543972,2.854541156764009,0.010910548864357272,0.18905125089336272,0.007894502713327367,0.9841144663938154,0.0010933620605005911,0.7638627211939921,0.7638627211939921,2.8510752339566827
32387,10945,1400,HPK,7.35,128.9,3.46,850,232,255,5251.7994458198755,236.76940438295154,5047.800009351714,309.50047635861137,,,,,,,,,
32388,10945,1800,HPK,7.35,128.9,3.46,850,230,252,4829.577385635607,224.69227501157297,5463.764315062505,318.6532058745325,,,,,,,0.8637186449443841,,
32389,10945,2200,HPK,7.35,128.9,3.46,850,225,255,4648.029436514785,220.58571520804952,5062.11814507316,306.93599708077033,3.1269725803802104,0.008211358416630787,0.19834283660465368,0.005122647175349285,0.9720652044718986,0.0029380406890377464,0.7522134791335713,0.9026561749602857,3.1383845785779863
32390,10945,2800,HPK,7.35,128.9,3.46,850,224,251,4167.50736590732,212.12053986439426,5393.527091859329,321.7508512605769,3.120293219014053,0.007543769569734016,0.18418121447449357,0.005212370711967368,0.9789357067368484,0.0016475907997188788,0.6884320317214043,0.7867794648244621,3.1341105546360417
32391,10945,3400,HPK,7.35,128.9,3.46,850,226,251,3711.189860910542,198.3714422399498,4769.173510147896,299.83536964953146,3.129820443208919,0.008518479270574808,0.1774777280634697,0.0062178236745285415,0.9847742196073778,0.0011485927897884052,0.7117736155750074,0.8304025515041755,3.1297969283888603
32392,10945,4000,HPK,7.35,128.9,3.46,850,227,253,4098.0515527241305,208.58533205416617,5171.519288181516,312.42290580736034,3.1296534183290223,0.010356268251782152,0.20189747432555646,0.008002798908135766,0.987206362566207,0.0010258302407912812,0.642309160540357,0.8992328247565,3.1324258637126476
32399,10945,1400,HPK,7.35,128.9,3.46,900,234,246,4924.275951227624,227.1399120976804,4898.665059755518,302.06462788747166,,,,,,,,,
32400,10945,1800,HPK,7.35,128.9,3.46,900,231,250,4456.214081232915,216.41288683694478,5100.823665310632,308.7158921534591,,,,,,,,0.6879456204514485,3.388120076986467
32401,10945,2200,HPK,7.35,128.9,3.46,900,230,253,4150.452513092676,209.09677685211318,4419.658400856724,287.69525705739323,3.3554904211809284,0.008192082564151493,0.16774004037543117,0.004680767649304848,0.9730196200416352,0.0029621519159228615,0.598322804684321,0.7479035058554007,3.3647851165689375
32402,10945,2800,HPK,7.35,128.9,3.46,900,224,251,4066.2157666552202,206.4308292639618,4695.0120192307695,295.75795727009097,3.3564838114757976,0.007616147361787506,0.1709102249900837,0.004526170942419,0.9805052344138814,0.001583053505974319,0.5920425579075665,0.6907163175588273,3.364075069002707
32403,10945,3400,HPK,7.35,128.9,3.46,900,229,251,3264.4681227198944,184.81411420264294,4352.624163626526,284.53994289316836,3.351715895356237,0.008302636921680095,0.16387924228266018,0.00514835947769389,0.985779681224302,0.0011121730151563147,0.6008718460231304,0.7210462152277568,3.351955207857391
32404,10945,4000,HPK,7.35,128.9,3.46,900,230,251,3422.825603455668,189.28268838253553,4894.070723527506,301.78132897926383,3.3559656655038963,0.009319145182071109,0.16381397166829248,0.005854346017026765,0.9860170623035206,0.0010313349201126476,0.5131577327077679,0.7697365990616518,3.3541910125307104
32415,10945,1400,HPK,7.35,128.9,3.46,950,234,248,4258.616510055608,211.09178331263544,4148.169180419986,277.7819542785459,,,,,,,,,
32416,10945,1800,HPK,7.35,128.9,3.46,950,229,252,4517.3224257285265,217.33977654255818,4275.654970854161,281.92833987588665,,,,,,,,,
32417,10945,2200,HPK,7.35,128.9,3.46,950,221,254,3860.861337447567,200.98841306648717,4222.417457877014,280.2516898099667,3.506052873331563,0.008637640551777404,0.16671928044200035,0.00453592046721478,0.9818144087145733,0.002629267420211523,0.5283596241703394,0.603839570480388,3.5081808022584497
32418,10945,2800,HPK,7.35,128.9,3.46,950,229,250,3413.1265076387026,189.03559372977028,4448.464814318472,287.74726826551387,3.4843075709667497,0.007304829554186654,0.13935402148934004,0.003907933872460523,0.977949760325366,0.0016502498743394267,0.49216816284310383,0.6890354279803463,3.489516695618798
32419,10945,3400,HPK,7.35,128.9,3.46,950,228,251,3142.4468649944492,181.4292543418641,4469.257763547661,288.48934813547163,3.469052170029939,0.008135788778850905,0.14031508579916402,0.004467380402661786,0.981347285701282,0.0012440133787705032,0.5972391542600981,0.5972391542600981,3.4725765914531213
32420,10945,4000,HPK,7.35,128.9,3.46,950,228,251,3303.7870441469418,189.4851823212562,4347.088215982818,289.8058810655212,3.466614982396034,0.00909648808607022,0.1386127318690987,0.004993870300381842,0.9869751841226697,0.001006488592237842,0.38159887694410743,0.6359981282401796,3.4877138445869225
32428,10945,1400,HPK,7.35,128.9,3.46,1000,233,248,4382.862793089043,214.1168589051521,3626.2349282518735,259.6800768882482,,,,,,,,,
32429,10945,1800,HPK,7.35,128.9,3.46,1000,228,252,4453.36914194726,217.04393151005132,4475.700631442376,290.11658148057217,,,,,,,0.5132993461154793,,
32431,10945,2200,HPK,7.35,128.9,3.46,1000,225,254,3829.7594492512926,200.18473325734846,3869.2894496382214,268.2869521208163,3.5983462928768897,0.00865935005537799,0.15714523666569172,0.004478168702487878,0.9791486088751625,0.0029276690725248966,0.4512172595958486,0.6768258893937733,3.60503073029791
32432,10945,2800,HPK,7.35,128.9,3.46,1000,231,250,3643.5969186729067,195.31729642027943,3778.544952697829,265.2018652977949,3.588781327799576,0.007251757364217015,0.13120531285623582,0.003823446216615886,0.979630427478874,0.0016794638063395428,0.49432314948218714,0.5931877793786242,3.5914100741418995
32433,10945,3400,HPK,7.35,128.9,3.46,1000,225,250,2709.419053689262,168.35510833900898,4593.5753325525375,292.2821991684571,3.5831470042010825,0.0077771501246401975,0.1348429033518795,0.0041567527024407025,0.9831186871063861,0.0012189994950441707,0.4723238144494921,0.5904047680618656,3.613626006376558
32434,10945,4000,HPK,7.35,128.9,3.46,1000,228,249,3027.9694597729813,179.04758762401295,4310.209829296116,284.8266827063231,3.56403219000471,0.008683827820780587,0.13612835112972385,0.004656950562092199,0.9864986286335827,0.0010251567335098355,0.5156944598372095,0.5156944598372095,3.601177633821091
32444,10945,1400,HPK,7.35,128.9,3.46,1050,234,250,4037.521756593922,205.504446549786,4239.746507787745,280.7840717659195,,,,,,,,,
32445,10945,1800,HPK,7.35,128.9,3.46,1050,229,255,4249.587350414525,210.90347901375708,4298.433182028486,282.8161397786955,,,,,,,,,
32446,10945,2200,HPK,7.35,128.9,3.46,1050,228,252,3727.637525532223,197.5643937248155,3983.5926614926125,272.3127882395073,3.7301715583799626,0.008929682756094959,0.16076810650679732,0.004623887801358015,0.9835316612025607,0.002886750176661179,,0.6057605871415115,3.7408995078158966
32447,10945,2800,HPK,7.35,128.9,3.46,1050,229,249,3447.92924561508,190.9631391114203,3666.50962723894,262.56420798745813,3.722823247292892,0.00727278839063894,0.13583554951636553,0.003799388036893836,0.976465434178693,0.0018504046463828083,0.6911473148866403,0.5924119841885487,3.728822430965074
32448,10945,3400,HPK,7.35,128.9,3.46,1050,227,250,3230.171887795244,183.75805840333655,3939.8572612015346,270.5905076379901,3.749972433729756,0.00803467924835033,0.1449174808615677,0.004501941602096368,0.9823030281077069,0.0012833411782837145,0.5968697279791186,0.5968697279791186,3.7569686216342126
32449,10945,4000,HPK,7.35,128.9,3.46,1050,228,249,2697.9202780004766,168.95032134950978,4175.60471784649,280.2482390562919,3.7330118894245796,0.008785812203237597,0.15341966274918514,0.004943637689732744,0.985565994256361,0.0010832799667274129,0.7708448779046146,0.6423707315871794,3.73722174752765
