Run,SiPMChannel,LED,SiPM,SpeAmpl,SpeCharge,SNR,ThresholdSet,AccWinLow,AccWinUp,BkgTrgRate,ErrBkgTrgRate,BkgTrgRatePreLED,ErrBkgTrgRatePreLED,ThresholdFit,ErrThresholdFit,TauFit,ErrTauFit,MaxEffFit,ErrMaxEffFit,10to90,10to90Fit,fifty
32100,11121,1600,FBK,6.25,155.3,3.32,950,230,250,3606.2522401190386,138.29346045618516,5251.4575104478545,222.51139596838058,3.438852043970574,0.007937419894054054,0.07870225726085207,0.004621938983067363,0.9892532302212771,0.0005477333437560739,0.3591444447851373,0.3591444447851373,3.4336102219781512
32101,11121,1800,FBK,6.25,155.3,3.32,950,231,249,3381.9061279545353,133.89094576494486,5597.637729028196,229.6738580094156,,,,,,,,,
32110,11121,1400,FBK,6.25,155.3,3.32,1000,229,255,4693.36004091374,158.12331741876736,4706.974277380005,211.13665198325526,3.6125688970007857,0.006144212512814606,0.09937960433530704,0.003288992651920425,0.9771755926521851,0.002902712049091538,0.428786066905829,0.35732172242152416,3.61494957253647
32111,11121,1500,FBK,6.25,155.3,3.32,1000,229,249,3895.9067909381884,143.60502956326857,5043.975941890988,217.8665777795813,3.590214205853382,0.004324892362450816,0.09055977619630684,0.002506904390191314,0.9770124971651379,0.0010429059582877098,0.3715338464211566,0.3715338464211566,3.5922262180726126
32112,11121,1600,FBK,6.25,155.3,3.32,1000,226,251,3155.1386377335743,128.48717807967353,5106.824727077892,217.95396813973875,3.593456790705023,0.0077327039940704445,0.09280272169032697,0.004748334028079192,0.9899619939960557,0.0005299511221951159,0.3621391605937645,0.3621391605937645,3.590621872000207
32113,11121,1800,FBK,6.25,155.3,3.32,1000,228,250,3220.7633219685135,130.72675059634443,5140.958478412125,220.21446625963014,,,,,,,,,
32122,11121,1400,FBK,6.25,155.3,3.32,1050,227,247,4329.550936012921,151.3791985219473,4874.126345785804,214.15681672993324,3.7949080976791025,0.00561636671873722,0.09331992041476288,0.003411706851174867,0.9774714147391441,0.0032226049046278904,0.4908301733800733,0.4207115771829204,3.7981791600186225
32123,11121,1500,FBK,6.25,155.3,3.32,1050,226,251,3626.565066655101,138.56392860512545,4517.764754567912,206.20680546488632,3.7949996123625365,0.00392626400136642,0.0949203475225763,0.002551156383154611,0.9777259335183034,0.0010611602135165987,0.49481972083388515,0.49481972083388515,3.8103964560635135
32124,11121,1600,FBK,6.25,155.3,3.32,1050,228,251,2945.3945048685887,124.9125506284878,4831.294583525455,213.30686674641834,3.7819427463278807,0.007253983134936526,0.10159472249929441,0.004930139607031474,0.9892747255824135,0.0005561646043577007,0.36221411366292333,0.36221411366292333,3.7801904553811454
32125,11121,1800,FBK,6.25,155.3,3.32,1050,232,250,3001.4442505075035,126.04881048996039,4714.790733307495,210.64131548721417,,,,,,,,,
32135,11121,1400,FBK,6.25,155.3,3.32,1100,235,246,4280.46018056131,301.92038222162245,4921.701036797968,431.6617362955378,,,,,,,0.4238800478336784,0.5651733971115713,4.03936435004799
32136,11121,1500,FBK,6.25,155.3,3.32,1100,224,250,3774.589358559096,141.35948239123562,4799.851825750697,212.54101126358103,4.02084243106574,0.0038212227234746265,0.09293168962635136,0.002488819818279815,0.9795833158188566,0.0010451321935487923,0.37267858420466027,0.37267858420466027,4.024420998618368
32137,11121,1600,FBK,6.25,155.3,3.32,1100,228,251,2909.1407002455335,124.15909951507942,4691.364723650357,210.22508003978237,4.019833901673923,0.006770897808206833,0.10705455075022358,0.004863914625027867,0.9897311033358367,0.0005487534006389239,0.3599825563766341,0.3599825563766341,4.017693478837702
32138,11121,1800,FBK,6.25,155.3,3.32,1100,231,251,2839.2294382156556,122.63603323278039,4397.745099989092,203.50337355993446,,,,,,,,,
32147,11121,1400,FBK,6.25,155.3,3.32,1150,231,247,4415.325367761661,152.8902135191381,4752.974816348818,211.5046033478207,,,,,,,0.4236347468800723,0.4236347468800723,4.256924714112767
32148,11121,1500,FBK,6.25,155.3,3.32,1150,226,252,3707.6285758304402,141.1470076295441,4938.72843466496,217.20502820447768,4.241317286055999,0.004554244464458623,0.09634886925832789,0.0025993094964032112,0.9808518699262202,0.0010436577367758937,0.37107390713314814,0.37107390713314814,4.247053330080204
32149,11121,1600,FBK,6.25,155.3,3.32,1150,228,251,3110.0548400352536,128.14757719770307,4571.504869563232,207.1546594233933,4.233827629042539,0.006977025138061865,0.09664364886387379,0.00406413360561899,0.9896312275500628,0.0005522410169752634,0.5448696327640281,0.5448696327640281,4.230923006725079
32150,11121,1800,FBK,6.25,155.3,3.32,1150,233,251,2595.514950166113,117.25341347919063,4331.743771705803,201.96859475903466,,,,,,,,,
