Module,DAPHNE Channel,Bias [V],Real Bias [V],OV [V],VGain,Baseline,Prepulse ticks,Saturation up,Int low,Int up,Gain,Err Gain,Spe ampl,DR,SNR,Err SNR,RMS,CX,Err CX,Avg #ph cx,Err #ph cx,Avg #ph,Avg #pe,StatLoss [%],CalibrationWFS,TotalWFS,
1,0,1195,46.5295,5.12953,1500,21.4422,121,428.845,123,144,536.75,3.42452,33.1623,494.054,6.70397,0.130808,7.14741,0.157178,0.0187217,1.01373,0.0225631,1.07478,1.23349,42.7429,11452,20001,,
1,1,1195,46.5295,5.02953,1500,20.887,121,417.739,123,144,528.558,3.2136,32.0415,511.337,6.85481,0.141236,6.96232,0.127527,0.0192648,1.12706,0.0244939,1.18739,1.33401,41.3529,11730,20001,,
1,0,1195,46.5295,5.12953,1600,19.3102,121,386.204,123,144,481.91,2.72401,29.2163,560.782,7.16692,0.13146,6.43674,0.135488,0.0184398,1.03826,0.022023,1.0964,1.21515,41.3879,11723,20001,,
1,1,1195,46.5295,5.02953,1600,18.1087,121,362.174,123,144,458.638,2.50425,28.0408,584.291,6.43516,0.1382,6.03624,0.13986,0.0189312,1.11949,0.0249427,1.16905,1.33923,43.2728,11346,20001,,
1,0,1195,46.5295,5.12953,1700,16.7921,121,335.843,123,144,420.227,2.42875,25.4721,643.212,6.29623,0.121906,5.59738,0.134487,0.0182183,1.03373,0.0225018,1.0916,1.23779,44.0578,11189,20001,,
1,1,1195,46.5295,5.02953,1700,16.4817,121,329.634,123,144,401.025,2.23663,24.5113,668.425,6.34412,0.123566,5.4939,0.103536,0.0175128,1.10763,0.0231478,1.17255,1.34846,40.728,11855,20001,,
1,0,1195,46.5295,5.12953,1800,14.6946,121,293.893,123,144,350.002,2.16589,21.3008,769.174,5.88482,0.109145,4.89822,0.142104,0.017941,1.01987,0.0218345,1.07089,1.22403,40.113,11978,20001,,
1,1,1195,46.5295,5.02953,1800,13.95,121,279,123,144,342.673,1.98475,20.744,789.819,6.0285,0.120062,4.65001,0.141952,0.0185267,1.11913,0.024199,1.17056,1.32808,43.6628,11268,20001,,
1,0,1195,46.5295,5.12953,1900,12.7096,121,254.193,123,144,295.379,1.7711,17.6729,927.071,5.61972,0.0992579,4.23655,0.136442,0.0174118,1.03014,0.021268,1.07742,1.21793,43.1578,11369,20001,,
1,1,1195,46.5295,5.02953,1900,12.1787,121,243.575,123,144,284.366,1.71001,16.7758,976.645,5.67033,0.111761,4.05958,0.15528,0.0186813,1.09583,0.0236172,1.13812,1.32278,40.853,11830,20001,,
1,0,1195,46.5295,5.12953,2000,11.5029,121,230.057,123,144,255.33,1.73174,15.4003,1063.88,5.24725,0.0963107,3.83429,0.150649,0.0183411,1.01605,0.0220729,1.0602,1.21745,39.723,12056,20001,,
1,1,1195,46.5295,5.02953,2000,10.9034,121,218.069,123,144,250.23,1.54481,15.3068,1070.38,5.27505,0.107017,3.63448,0.0896364,0.0184669,1.14352,0.0243838,1.19127,1.31948,41.8779,11625,20001,,
1,0,1195,46.5295,5.12953,2100,10.5997,121,211.995,123,144,226.527,1.38533,13.5468,1209.44,4.76696,0.0801188,3.53325,0.173506,0.0176135,0.995002,0.0202754,1.03867,1.21728,39.948,12011,20001,,
1,1,1195,46.5295,5.02953,2100,9.92818,121,198.564,123,144,216.303,1.72916,12.8966,1270.42,5.02872,0.0990508,3.30939,0.179693,0.0205861,1.13253,0.0241945,1.16975,1.3674,39.413,12118,20001,,
1,0,1195,46.5295,5.12953,2200,9.46134,121,189.227,123,144,189.197,1.39641,11.0193,1486.85,4.54422,0.0793964,3.15378,0.12874,0.0186008,1.0083,0.0219421,1.04641,1.19942,38.4531,12310,20001,,
1,1,1195,46.5295,5.02953,2200,8.85688,121,177.138,123,144,183.319,1.31284,10.8771,1506.29,4.56749,0.0900059,2.95229,0.142886,0.0194419,1.11817,0.0240018,1.16414,1.33795,39.678,12065,20001,,
1,0,1195,46.5295,5.12953,2300,8.61973,121,172.395,123,144,159.227,1.23275,9.48883,1726.66,3.94974,0.0728559,2.87324,0.134208,0.0187023,1.02443,0.022876,1.06232,1.22794,35.5232,12896,20001,,
1,1,1195,46.5295,5.02953,2300,8.05717,121,161.143,123,144,150.141,1.28154,9.01583,1817.25,4.06786,0.0772629,2.68572,0.172164,0.020885,1.10513,0.023971,1.13678,1.33683,36.6632,12668,20001,,
1,0,1195,46.5295,5.12953,2400,8.47973,121,169.595,123,144,144.489,1.37269,9.11137,1798.19,3.47667,0.0622633,2.82658,0.154487,0.0190319,0.992034,0.0229056,1.02087,1.20987,33.4883,13303,20001,,
1,1,1195,46.5295,5.02953,2400,7.84326,121,156.865,123,144,134.787,1.03749,8.28787,1976.87,3.66529,0.0661133,2.61442,0.163339,0.0192049,1.08053,0.0233375,1.10578,1.29645,32.7584,13449,20001,,
1,0,1195,46.5295,5.12953,2500,8.17518,121,163.504,123,144,119.275,2.4681,7.50615,2182.74,3.26353,0.072109,2.72506,0.193365,0.0361298,1.08957,0.0357437,1.11189,1.2985,33.0133,13398,20001,,
1,1,1195,46.5295,5.02953,2500,7.14464,121,142.893,123,144,116.886,1.32111,7.1612,2287.88,3.48346,0.0708549,2.38155,0.170889,0.0245594,1.12251,0.0271355,1.15159,1.34309,33.8183,13237,20001,,
1,0,1195,46.5295,5.12953,2600,7.28018,121,145.604,123,144,98.645,1.76248,6.81149,2405.35,2.69195,0.0614047,2.42673,0.204955,0.0299681,1.00276,0.0314304,1.02561,1.23277,31.9634,13608,20001,,
1,1,1195,46.5295,5.02953,2600,6.72708,121,134.542,123,144,95.478,2.15458,6.066,2700.96,3.03213,0.074007,2.24236,0.151787,0.0338549,1.1594,0.0378007,1.19568,1.4021,32.1884,13563,20001,,
1,0,1195,46.5295,5.12953,2700,7.01509,121,140.302,123,144,81.7078,3.97653,5.52901,2963.28,2.31833,0.0937873,2.33836,0.208448,0.0762237,1.08086,0.0747362,1.09251,1.317,29.2085,14159,20001,,
1,1,1195,46.5295,5.02953,2700,6.93489,121,138.698,123,144,89.5322,1.96163,5.88136,2785.75,2.64345,0.0725776,2.31163,0.141391,0.0406845,1.11457,0.0457474,1.13628,1.28393,25.9337,14814,20001,,
1,0,1195,46.5295,5.12953,2800,6.7765,121,135.53,123,144,81.0259,4.71756,6.17231,2654.44,2.11894,0.145081,2.25883,0.163693,0.0639117,0.857865,0.0549125,0.877659,1.03373,26.4737,14706,20001,,
1,1,1195,46.5295,5.02953,2800,6.26347,121,125.269,123,144,54.4103,11.5593,3.06128,5352.01,2.20306,0.355791,2.08782,0.101561,0.508164,2.28708,0.681858,1.94802,1.86657,26.4937,14702,20001,,
