Module,DAPHNE Channel,Bias [V],Real Bias [V],OV [V],VGain,Baseline,Prepulse ticks,Saturation up,Int low,Int up,Gain,Err Gain,Spe ampl,DR,SNR,Err SNR,RMS,CX,Err CX,Avg #ph cx,Err #ph cx,Avg #ph,Avg #pe,StatLoss [%],CalibrationWFS,TotalWFS,
1,0,1143,44.5122,3.11221,1500,21.4422,121,428.845,123,144,324.434,4.1783,20.0556,816.928,4.22279,0.137418,7.14741,0.0747719,0.0308433,0.872751,0.0380151,0.911058,0.95073,35.053,3248,5001,,
1,1,1143,44.5122,3.01221,1500,20.887,121,417.739,123,144,309.394,4.17032,18.7493,873.844,4.72302,0.157265,6.96232,0.0262068,0.0305881,0.966425,0.0393003,1.02918,1.04222,33.7932,3311,5001,,
1,0,1143,44.5122,3.11221,1600,19.3102,121,386.204,123,144,279.561,3.61057,17.2281,951.004,4.20855,0.13843,6.43674,0.0723293,0.0329673,0.85918,0.0379663,0.911702,0.9439,35.173,3242,5001,,
1,1,1143,44.5122,3.01221,1600,18.1087,121,362.174,123,144,278.621,3.49646,16.7685,977.069,4.04323,0.12931,6.03624,0.0590065,0.0296673,0.904266,0.0385779,0.947023,0.988918,36.6527,3168,5001,,
1,0,1143,44.5122,3.11221,1700,16.7921,121,335.843,123,144,256.056,3.50639,15.2178,1076.63,4.42538,0.145769,5.59738,0.0308996,0.0316905,0.843064,0.0376325,0.905063,0.902302,37.7325,3114,5001,,
1,1,1143,44.5122,3.01221,1700,16.4817,121,329.634,123,144,238.753,2.89329,14.5545,1125.7,4.05604,0.113781,5.4939,0.0756681,0.0269723,0.880932,0.0367119,0.914721,0.976365,34.3731,3282,5001,,
1,0,1143,44.5122,3.11221,1800,14.6946,121,293.893,123,144,201.969,3.77299,12.4177,1319.41,3.96712,0.136236,4.89822,0.0526542,0.0341213,0.895104,0.0422814,0.960884,0.988624,34.3931,3281,5001,,
1,1,1143,44.5122,3.01221,1800,13.95,121,279,123,144,208.188,3.48142,12.3783,1323.61,4.22018,0.144712,4.65001,0.0448593,0.0343226,0.947648,0.0420408,1.00152,1.01126,35.3329,3234,5001,,
1,0,1143,44.5122,3.11221,1900,12.7096,121,254.193,123,144,172.234,2.54332,10.5096,1558.95,3.70026,0.116482,4.23655,0.0741589,0.0341594,0.798619,0.0371312,0.867502,0.927317,34.4531,3278,5001,,
1,1,1143,44.5122,3.01221,1900,12.1787,121,243.575,123,144,170.54,2.98152,10.2453,1599.18,3.78311,0.137324,4.05958,0.0681035,0.0418797,0.919336,0.0456684,0.992751,1.03561,36.3327,3184,5001,,
1,0,1143,44.5122,3.11221,2000,11.5029,121,230.057,123,144,152.171,3.7944,9.11687,1797.11,3.31955,0.118856,3.83429,0.0623142,0.0383113,0.845182,0.0471233,0.88723,0.923913,32.7934,3361,5001,,
1,1,1143,44.5122,3.01221,2000,10.9034,121,218.069,123,144,146.904,3.24646,8.72944,1876.87,3.45397,0.14413,3.63448,0.0212456,0.0411137,0.960071,0.0563515,1.00634,1.03489,33.4133,3330,5001,,
1,0,1143,44.5122,3.11221,2100,10.5997,121,211.995,123,144,141.608,2.19687,8.93457,1833.78,3.19244,0.108004,3.53325,0.0494322,0.0301433,0.830935,0.0400783,0.878384,0.881354,32.5135,3375,5001,,
1,1,1143,44.5122,3.01221,2100,9.92818,121,198.564,123,144,125.648,3.82829,7.58097,2161.2,3.45676,0.134533,3.30939,0.0556873,0.0437496,0.961987,0.0536327,1.00114,1.03963,31.2537,3438,5001,,
1,0,1143,44.5122,3.11221,2200,9.46134,121,189.227,123,144,104.898,7.33041,6.42873,2548.56,3.06013,0.156394,3.15378,0.0142366,0.173085,1.03006,0.0977828,1.12705,1.04509,28.7143,3565,5001,,
1,1,1143,44.5122,3.01221,2200,8.85688,121,177.138,123,144,100.472,6.49269,5.949,2754.08,2.98792,0.141634,2.95229,0.100374,0.0712383,1.01488,0.0712405,1.06676,1.12782,30.074,3497,5001,,
1,0,1143,44.5122,3.11221,2300,8.61973,121,172.395,123,144,95.5341,3.48741,6.40832,2556.68,2.50072,0.108017,2.87324,0.113192,0.047923,0.840987,0.0553641,0.880027,0.939711,27.5545,3623,5001,,
1,1,1143,44.5122,3.01221,2300,8.05717,121,161.143,123,144,90.1628,2.51324,5.97785,2740.78,2.64611,0.113683,2.68572,0.0637564,0.0462131,0.88877,0.0566093,0.940983,0.970856,28.1744,3592,5001,,
1,1,1143,44.5122,3.01221,2400,7.84326,121,156.865,123,144,28.9707,1.73497,2.31342,7082.14,2.08399,0.40405,2.61442,0.497462,0.204214,1.86344,0.462603,1.94215,3.06375,23.6153,3820,5001,,
1,1,1143,44.5122,3.01221,2600,6.72708,121,134.542,123,144,62.0706,1.99097,4.00661,4089.24,2.19067,0.111328,2.24236,0.0467842,0.0389678,0.955563,0.0532039,1.00147,1.00365,21.4957,3926,5001,,
1,1,1143,44.5122,3.01221,2700,6.93489,121,138.698,123,144,38.8214,2.43611,2.33386,7020.13,2.32856,0.146815,2.31163,0.187831,0.0814774,1.27167,0.0774126,1.3593,1.48708,17.1566,4143,5001,,
