Module,DAPHNE Channel,Bias [V],Real Bias [V],OV [V],VGain,Baseline,Prepulse ticks,Saturation up,Int low,Int up,Gain,Err Gain,Spe ampl,DR,SNR,Err SNR,RMS,CX,Err CX,Avg #ph cx,Err #ph cx,Avg #ph,Avg #pe,StatLoss [%],CalibrationWFS,TotalWFS,
1,0,1195,46.5295,5.12953,1500,21.4422,121,428.845,123,144,539.181,6.29361,34.4308,475.853,7.06292,0.296904,7.14741,0.0595587,0.0351148,1.05895,0.047619,1.16241,1.27297,43.2913,2836,5001,,
1,1,1195,46.5295,5.02953,1500,20.887,121,417.739,123,144,523.055,6.61268,32.1759,509.2,7.1737,0.303539,6.96232,0.143863,0.08079,1.08894,0.0699244,1.24212,1.35939,40.132,2994,5001,,
1,0,1195,46.5295,5.12953,1600,19.3102,121,386.204,123,144,484.307,4.97103,29.5487,554.475,7.09366,0.319764,6.43674,0.14932,0.0391712,0.960778,0.0465738,1.1054,1.19895,43.5313,2824,5001,,
1,1,1195,46.5295,5.02953,1600,18.1087,121,362.174,123,144,463.098,4.97709,27.8359,588.592,6.55262,0.256702,6.03624,0.0881794,0.0371331,1.07132,0.0454471,1.17503,1.27765,45.2909,2736,5001,,
1,0,1195,46.5295,5.12953,1700,16.7921,121,335.843,123,144,413.557,5.08227,25.141,651.683,6.24249,0.242623,5.59738,0.120551,0.0379723,1.01962,0.043147,1.12605,1.22868,44.4711,2777,5001,,
1,1,1195,46.5295,5.02953,1700,16.4817,121,329.634,123,144,401.54,4.81943,24.2049,676.887,6.64105,0.2512,5.4939,0.119444,0.0368878,1.14096,0.0476754,1.21672,1.36756,42.0916,2896,5001,,
1,0,1195,46.5295,5.12953,1800,14.6946,121,293.893,123,144,341.795,5.01371,20.1929,811.374,5.69057,0.200046,4.89822,0.180382,0.040547,1.04615,0.043866,1.11226,1.28148,42.1516,2893,5001,,
1,1,1195,46.5295,5.02953,1800,13.95,121,279,123,144,342.474,4.39726,20.947,782.164,6.18863,0.25086,4.65001,0.148948,0.0404004,1.14212,0.0489054,1.2177,1.36498,43.5713,2822,5001,,
1,0,1195,46.5295,5.12953,1900,12.7096,121,254.193,123,144,298.156,3.7648,18.5786,881.875,5.70433,0.222173,4.23655,0.101883,0.035549,0.996963,0.0464756,1.07015,1.19948,42.8514,2858,5001,,
1,1,1195,46.5295,5.02953,1900,12.1787,121,243.575,123,144,284.732,3.15487,17.4197,940.543,6.17877,0.215746,4.05958,0.182159,0.0376522,1.0944,0.0450363,1.17411,1.3456,43.6313,2819,5001,,
1,0,1195,46.5295,5.12953,2000,11.5029,121,230.057,123,144,255.139,3.20643,15.3355,1068.37,5.2376,0.177295,3.83429,0.111669,0.0352119,1.02257,0.0427424,1.11129,1.23138,41.3717,2932,5001,,
1,1,1195,46.5295,5.02953,2000,10.9034,121,218.069,123,144,250.224,3.32054,14.8941,1100.04,5.52092,0.216366,3.63448,0.0948824,0.0377739,1.11926,0.0465376,1.21416,1.37459,40.132,2994,5001,,
1,0,1195,46.5295,5.12953,2100,10.5997,121,211.995,123,144,228.121,3.52705,13.6068,1204.11,4.57059,0.187421,3.53325,0.168834,0.0420109,1.00996,0.0489915,1.05872,1.24536,40.2719,2987,5001,,
1,1,1195,46.5295,5.02953,2100,9.92818,121,198.564,123,144,220.098,2.41389,13.1366,1247.2,4.33283,0.182391,3.30939,0.147954,0.0365484,1.08685,0.0493096,1.1397,1.39279,40.5719,2972,5001,,
1,0,1195,46.5295,5.12953,2200,9.46134,121,189.227,123,144,187.846,2.83192,11.4363,1432.63,3.97707,0.161237,3.15378,0.17215,0.0404124,1.00141,0.0487853,1.04579,1.22137,39.5521,3023,5001,,
1,1,1195,46.5295,5.02953,2200,8.85688,121,177.138,123,144,180.637,2.93605,10.708,1530.07,4.65796,0.174936,2.95229,0.142083,0.0398459,1.08939,0.0468608,1.1543,1.31101,38.7722,3062,5001,,
1,0,1195,46.5295,5.12953,2300,8.61973,121,172.395,123,144,161.645,2.30988,10.0923,1623.41,3.58592,0.134737,2.87324,0.133587,0.035125,0.98104,0.0453836,1.03582,1.22666,36.0128,3200,5001,,
1,1,1195,46.5295,5.02953,2300,8.05717,121,161.143,123,144,150.629,2.53379,9.12118,1796.26,4.25883,0.162994,2.68572,0.122061,0.0396245,1.11003,0.0498943,1.15956,1.31459,37.6525,3118,5001,,
1,0,1195,46.5295,5.12953,2400,8.47973,121,169.595,123,144,140.998,4.22758,8.67556,1888.52,3.24668,0.159858,2.82658,0.134539,0.0574532,0.999539,0.0670983,1.04953,1.19728,33.5933,3321,5001,,
1,1,1195,46.5295,5.02953,2400,7.84326,121,156.865,123,144,138.284,1.9346,8.79779,1862.29,3.5737,0.141412,2.61442,0.137267,0.0384734,1.06145,0.0485428,1.09992,1.25427,34.2731,3287,5001,,
1,0,1195,46.5295,5.12953,2500,8.17518,121,163.504,123,144,120.395,5.60364,7.77164,2108.18,3.17258,0.127077,2.72506,0.205483,0.059837,0.953263,0.0616945,0.983789,1.18509,33.2533,3338,5001,,
1,1,1195,46.5295,5.02953,2500,7.14464,121,142.893,123,144,118.168,1.53785,7.53401,2174.67,3.21924,0.132068,2.38155,0.195911,0.0412175,1.10702,0.0510073,1.1335,1.32767,34.2731,3287,5001,,
1,0,1195,46.5295,5.12953,2600,7.28018,121,145.604,123,144,100.268,4.36036,6.42329,2550.72,2.84891,0.234144,2.42673,0.100794,0.159482,1.067,0.131019,1.12723,1.26376,32.8334,3359,5001,,
1,1,1195,46.5295,5.02953,2600,6.72708,121,134.542,123,144,101.905,3.12614,6.67974,2452.79,3.04931,0.135289,2.24236,0.0907044,0.0475254,0.999887,0.0631928,1.07258,1.27926,32.7135,3365,5001,,
1,0,1195,46.5295,5.12953,2700,7.01509,121,140.302,123,144,91.7566,1.88259,6.62288,2473.85,2.51448,0.092088,2.33836,0.172355,0.0325111,0.883587,0.039531,0.911833,1.10687,27.9344,3604,5001,,
1,1,1195,46.5295,5.02953,2700,6.93489,121,138.698,123,144,88.3854,4.28343,5.93311,2761.45,2.61829,0.13189,2.31163,0.191604,0.0732013,1.04664,0.0744225,1.07323,1.25935,26.7746,3662,5001,,
