vgain,channel,led,bias,mean_0,e_mean_0,std_0,e_std_0,gain,e_gain,snr,e_snr,delta_std,e_delta_std,spe_amplitude,e_spe_amplitude,dynamic range
500,16,830,0,-0.6772169837008746,5.652444753346295,262.9535797186554,5.070985387643788,1529.8679749254209,9.736000401493577,5.818015394817169,0.11815014863413714,11496997.217365615,1269335.7578697333,104.17534063149533,0.8563826375673701,157.27330384218226
600,16,830,0,11.401100675134252,4.774677541309081,228.40507821653782,4.456407686047299,1295.0509999436044,8.027473254025589,5.66997463478391,0.11607544993920893,7693665.344251005,931217.3091851135,88.07858657093907,0.49732816392304907,186.01570072658035
700,16,830,0,10.564104635621325,4.331159963523262,206.8156061772174,4.4736717231792085,1133.9964456297141,7.086428490682104,5.483128022060426,0.12345688157610249,5000165.820473567,779412.9849163613,75.73284661199685,0.4375749932344545,216.33941853447521
800,16,830,0,10.421037961173663,3.5406068898567233,171.24474974562617,3.3256288641211427,998.0507082549104,5.924510831531965,5.828212016645503,0.11835520649433906,4675395.4475408625,522771.1610486096,65.72375523847404,0.6890071519906039,249.2858166815302
900,16,830,0,3.379310966139215,2.8322376167213656,150.07098253235313,2.522894195735148,850.5152304952547,4.796966504322219,5.667419617992413,0.10049591620624866,3357900.7116121184,351913.36367420334,54.75746447329686,0.4295270757869948,299.2103479880785
1000,16,830,0,0.3197727712888395,2.1370222893436273,121.86825412808075,2.0090803789547707,720.8074876208627,3.6628538743981567,5.914645227159081,0.10203407681560056,2623199.4404725237,229280.0226817467,46.976073355016936,0.2621152537417784,348.7732973375525
1100,16,830,0,4.74583977147242,1.9877440104642947,115.42808873097005,1.9573571118740318,628.8783255379988,3.3272668518046085,5.448226098620889,0.09678003587697054,1807867.7421736154,200159.9716600848,40.811608149164414,0.3346067420351653,401.454408268287
1200,16,830,0,3.6936565381525055,1.7466550044286058,102.48925692564157,1.6249051119954103,557.32528356627,2.8968782940700732,5.437889787518149,0.09072955602212626,1336463.6831958941,150031.12116868485,37.160943386045936,0.35935423238828756,440.8930050508957
1300,16,830,0,1.5601872199084108,0.04959892264761399,93.23483885530473,0.049547892077903555,492.9196889009328,0.0858978004225817,5.286861595437696,0.002956800859989548,1122165.0606590332,3744.9507916647035,32.84782786279308,0.3590227056574309,498.78488368962286
1400,16,830,0,0.7459965043899113,1.3169294039143509,78.53278618268283,1.2032048914834519,398.4214133669641,2.2385876578364385,5.0733131056901115,0.08279046673409873,750332.241273598,87047.87768643594,27.042992015638887,0.3238089404537172,605.8501215592261
1500,16,830,0,1.3733792626939143,1.2643817204432437,71.5215878340403,1.069253586704825,342.86082186738116,2.0884480894531916,4.793808865974288,0.07738819666182958,482530.60409186943,69923.36777919838,23.643931725413278,0.2308605035223781,692.947357075555
1600,16,830,0,-0.516232665989879,1.2649306168590466,64.19301085040371,1.0300230371983616,305.472646488069,2.121475186191873,4.758658963667349,0.08320126538553868,481095.048730789,65401.51385904515,21.078041218616008,0.4233580780665177,777.3018294285213
1700,16,830,0,1.8449711386646517,1.0894880990643925,58.580341525250844,0.8925981304410158,259.4288768826673,1.7918333624731813,4.4285995972017576,0.0740881698511503,264989.46436963475,48872.358311296426,19.0702728843232,0.3567677783442757,859.1382042292923
1800,16,830,0,0.6737450470426619,0.9813880176029958,53.49123606348099,0.7998917622022788,216.23391714230047,1.6213142775967533,4.042417656710789,0.06762235508086738,171165.60179700772,39487.09743512101,15.950532197721442,0.21935056743243295,1027.1757579562443
1900,16,830,0,0.44402590309761847,0.11622653257841851,49.06196516672377,0.11412799795104434,188.2348787294085,0.20127398137936517,3.8366762947579325,0.009822603751582415,172224.86704671138,4373.812793934029,15.131733445981826,0.28212672505930797,1082.7576403251214
2000,16,830,0,1.0910879871792871,1.1481619794701667,46.1034654736788,0.8419029929297359,159.84746415495826,1.9029163982772785,3.467146395886828,0.07557974334551343,106860.07955683244,38974.96546523911,13.573373693575727,0.07592408532896176,1207.0691023378029
